@relation BOOKKEEPER_Train_R3-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.StringToNominal-R1

@attribute loc numeric
@attribute wmc numeric
@attribute assignmentsQty numeric
@attribute mathOperationsQty numeric
@attribute qtyTryCatch numeric
@attribute qtyReturn numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute age numeric
@attribute nAuth numeric
@attribute nr numeric
@attribute nSmell numeric
@attribute buggy {true,false}

@data
3,1,1,0,0,0,0,0,196,1,1,0,false
3,1,0,0,0,1,1,0,4,2,5,0,false
3,1,0,0,0,1,1,0,4,3,7,0,false
32,8,3,2,2,0,1,1,4,2,8,7,false
4,1,0,0,0,1,0,1,196,1,2,0,false
8,3,0,0,0,0,1,0,204,2,4,0,false
16,5,2,1,0,0,0,2,196,1,1,4,false
10,3,1,0,0,1,1,1,196,1,1,2,true
3,1,0,0,0,1,8,0,196,1,1,0,true
42,19,0,0,0,19,9,19,196,1,1,1,false
24,5,4,0,0,0,2,3,196,1,4,3,true
18,9,3,3,0,0,0,0,196,1,1,3,false
20,6,2,2,0,2,1,2,196,2,2,1,true
4,1,0,0,0,0,1,1,268,2,4,0,true
3,1,0,0,0,1,5,0,196,1,1,0,true
3,1,0,0,0,1,1,0,96,3,6,0,true
2,1,0,0,0,0,0,0,4,3,5,0,false
3,2,0,1,0,1,0,0,196,1,1,0,false
3,2,1,0,0,0,1,0,4,2,2,0,false
3,1,0,0,0,0,0,0,196,1,1,0,false
3,1,0,1,0,0,0,2,196,1,1,0,false
2,1,0,0,0,0,0,0,196,1,2,0,false
3,1,0,0,0,1,2,0,196,1,2,0,true
3,1,0,0,0,0,1,0,4,2,3,0,false
3,1,0,0,0,1,0,0,132,1,1,0,false
10,3,2,0,0,2,4,1,84,3,6,0,true
4,1,1,0,0,0,0,2,196,1,4,0,true
6,2,1,2,0,0,1,0,4,2,2,0,false
25,5,7,2,0,3,0,3,4,2,5,0,false
3,1,0,0,0,1,7,0,196,1,1,0,true
3,1,0,0,0,1,1,0,226,1,1,0,true
3,1,0,0,0,1,1,1,196,1,2,1,true
6,2,0,1,0,2,0,0,196,3,12,0,false
3,1,0,0,0,0,1,1,56,1,2,0,true
3,1,0,0,0,1,0,0,4,2,4,0,false
