release,class,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
4.1.0,org/apache/distributedlog/DistributedLogConfiguration.java,setEnableLedgerAllocatorPool/1[boolean],org.apache.distributedlog.DistributedLogConfiguration.setEnableLedgerAllocatorPool/1[boolean],4,1,0,0,0,1,0,0,-1,-1,0,0,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient/java.java,recycle/0,org.apache.bookkeeper.proto.PerChannelBookieClient.ReadV2ResponseCallback.recycle/0,8,1,5,0,0,0,1,0,196,3,10,0,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration/java.java,getAuditorPeriodicBookieCheckInterval/0,org.apache.bookkeeper.conf.ServerConfiguration.getAuditorPeriodicBookieCheckInterval/0,3,1,0,0,0,1,0,0,196,1,2,0,false
4.1.0,org/apache/distributedlog/LogRecord$Reader.java,"Reader/3[org.apache.distributedlog.RecordStream,org.apache.distributedlog.ByteBuf,long]","org.apache.distributedlog.LogRecord.Reader.Reader/3[org.apache.distributedlog.RecordStream,org.apache.distributedlog.ByteBuf,long]",3,1,0,0,0,0,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/bookie/BookieImpl.java,shutdown/0,org.apache.bookkeeper.bookie.BookieImpl.shutdown/0,3,1,0,0,0,1,0,1,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/common/util/ReflectionUtils.java,"forName/2[java.lang.String,java.lang.Class<T>]","org.apache.bookkeeper.common.util.ReflectionUtils.forName/2[java.lang.String,java.lang.Class<T>]",13,3,1,1,1,1,0,0,-1,-1,0,3,false
4.1.0,org/apache/bookkeeper/statelib/impl/mvcc/MVCCStoreImpl.java,getNumber/1[K],org.apache.bookkeeper.statelib.impl.mvcc.MVCCStoreImpl.getNumber/1[K],15,3,2,1,2,2,0,1,-1,-1,0,5,false
4.1.0,org/apache/distributedlog/ZooKeeperClientBuilder.java,build/0,org.apache.distributedlog.ZooKeeperClientBuilder.build/0,6,2,1,0,0,1,1,1,-1,-1,0,0,false
4.1.0,org/apache/distributedlog/tools/DistributedLogTool.java,"compareByCompletionTime/2[long,long]","org.apache.distributedlog.tools.DistributedLogTool.compareByCompletionTime/2[long,long]",3,3,0,0,0,1,1,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/bookie/BookieShell$BookieSanityTestCmd.java,runCmd/1[org.apache.bookkeeper.bookie.CommandLine],org.apache.bookkeeper.bookie.BookieShell.BookieSanityTestCmd.runCmd/1[org.apache.bookkeeper.bookie.CommandLine],6,2,3,0,0,1,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/http/vertx/VertxHttpServer$Anonymous1.java,"bindHandler/2[java.lang.String,org.apache.bookkeeper.http.vertx.VertxAbstractHandler]",".bindHandler/2[java.lang.String,org.apache.bookkeeper.http.vertx.VertxAbstractHandler]",6,1,0,0,0,0,0,0,-1,-1,0,4,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager/java.java,end/0,org.apache.bookkeeper.meta.LedgerManager.LedgerRange.end/0,3,1,0,0,0,1,0,0,204,2,2,0,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl/java.java,"LedgerDescriptorReadOnlyImpl/2[long,org.apache.bookkeeper.bookie.LedgerStorage]","org.apache.bookkeeper.bookie.LedgerDescriptorReadOnlyImpl.LedgerDescriptorReadOnlyImpl/2[long,org.apache.bookkeeper.bookie.LedgerStorage]",3,1,0,0,0,0,0,0,84,1,1,0,false
4.1.0,org/apache/bookkeeper/common/util/OrderedExecutor.java,"invokeAll/3[java.util.Collection<? extends java.util.concurrent.Callable<T>>,long,java.util.concurrent.TimeUnit]","org.apache.bookkeeper.common.util.OrderedExecutor.invokeAll/3[java.util.Collection<? extends java.util.concurrent.Callable<T>>,long,java.util.concurrent.TimeUnit]",3,1,0,0,0,1,0,1,-1,-1,0,1,false
4.1.0,org/apache/bookkeeper/util/EventLoopUtil.java,"getServerAcceptorGroup/2[org.apache.bookkeeper.conf.ServerConfiguration,java.util.concurrent.ThreadFactory]","org.apache.bookkeeper.util.EventLoopUtil.getServerAcceptorGroup/2[org.apache.bookkeeper.conf.ServerConfiguration,java.util.concurrent.ThreadFactory]",3,1,0,0,0,1,0,2,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,"registerSlowBookie/2[org.apache.bookkeeper.client.BookieId,long]","org.apache.bookkeeper.client.EnsemblePlacementPolicy.registerSlowBookie/2[org.apache.bookkeeper.client.BookieId,long]",1,1,0,0,0,0,0,0,-1,-1,0,0,false
4.1.0,org/apache/distributedlog/BKLogSegmentWriter.java,checkStateAndTransmit/0,org.apache.distributedlog.BKLogSegmentWriter.checkStateAndTransmit/0,4,1,0,0,0,0,3,2,-1,-1,0,0,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils/java.java,"operationComplete/2[int,java.util.List<java.lang.String>]",".operationComplete/2[int,java.util.List<java.lang.String>]",10,2,3,0,0,0,0,1,196,0,0,1,false
4.1.0,org/apache/bookkeeper/util/ByteBufList.java,ByteBufList/1[org.apache.bookkeeper.util.Handle<org.apache.bookkeeper.util.ByteBufList>],org.apache.bookkeeper.util.ByteBufList.ByteBufList/1[org.apache.bookkeeper.util.Handle<org.apache.bookkeeper.util.ByteBufList>],4,1,2,0,0,0,1,0,-1,-1,0,0,false
4.1.0,org/apache/distributedlog/DistributedLogConfiguration.java,setExplicitTruncationByApplication/1[boolean],org.apache.distributedlog.DistributedLogConfiguration.setExplicitTruncationByApplication/1[boolean],4,1,0,0,0,1,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/proto/BookieProtoEncoding$ResponseEncoder.java,"write/3[org.apache.bookkeeper.proto.ChannelHandlerContext,java.lang.Object,org.apache.bookkeeper.proto.ChannelPromise]","org.apache.bookkeeper.proto.BookieProtoEncoding.ResponseEncoder.write/3[org.apache.bookkeeper.proto.ChannelHandlerContext,java.lang.Object,org.apache.bookkeeper.proto.ChannelPromise]",18,5,0,0,0,0,0,1,-1,-1,0,1,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration/java.java,getWaitTimeoutOnResponseBackpressureMillis/0,org.apache.bookkeeper.conf.ServerConfiguration.getWaitTimeoutOnResponseBackpressureMillis/0,3,1,0,0,0,1,0,0,196,1,2,0,false
4.1.0,org/apache/distributedlog/DistributedLogConfiguration.java,getZKRequestRateLimit/0,org.apache.distributedlog.DistributedLogConfiguration.getZKRequestRateLimit/0,3,1,0,0,0,1,1,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/tools/common/BKCommand.java,BKCommand/1[org.apache.bookkeeper.tools.common.CliSpec<CommandFlagsT>],org.apache.bookkeeper.tools.common.BKCommand.BKCommand/1[org.apache.bookkeeper.tools.common.CliSpec<CommandFlagsT>],3,1,0,0,0,0,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/tools/perf/dlog/PerfSegmentReader.java,execute/1[org.apache.bookkeeper.tools.perf.dlog.Namespace],org.apache.bookkeeper.tools.perf.dlog.PerfSegmentReader.execute/1[org.apache.bookkeeper.tools.perf.dlog.Namespace],48,6,9,1,3,1,0,1,-1,-1,0,9,false
4.1.0,org/apache/bookkeeper/client/RegionAwareEnsemblePlacementPolicy.java,handleBookiesThatLeft/1[java.util.Set<org.apache.bookkeeper.client.BookieId>],org.apache.bookkeeper.client.RegionAwareEnsemblePlacementPolicy.handleBookiesThatLeft/1[java.util.Set<org.apache.bookkeeper.client.BookieId>],7,2,0,0,0,0,0,0,-1,-1,0,0,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration/java.java,isHttpServerTlsEnable/0,org.apache.bookkeeper.conf.ServerConfiguration.isHttpServerTlsEnable/0,3,1,0,0,0,1,0,0,196,1,2,0,false
4.1.0,org/apache/bookkeeper/stats/codahale/FastTimer.java,getBucket/1[long],org.apache.bookkeeper.stats.codahale.FastTimer.getBucket/1[long],17,4,5,4,0,3,1,0,-1,-1,0,0,false
4.1.0,org/apache/distributedlog/DistributedLogConfiguration.java,setDLLedgerMetadataLayoutVersion/1[int],org.apache.distributedlog.DistributedLogConfiguration.setDLLedgerMetadataLayoutVersion/1[int],7,3,0,0,0,1,0,0,-1,-1,0,0,false
4.1.0,org/apache/distributedlog/LogRecord.java,isEndOfStream/0,org.apache.distributedlog.LogRecord.isEndOfStream/0,3,2,0,0,0,1,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/replication/AutoRecoveryMain.java,getExitCode/0,org.apache.bookkeeper.replication.AutoRecoveryMain.getExitCode/0,3,1,0,0,0,1,0,0,-1,-1,0,1,false
4.1.0,org/apache/distributedlog/impl/federated/FederatedZKLogMetadataStore.java,registerNamespaceListener/1[org.apache.distributedlog.impl.federated.NamespaceListener],org.apache.distributedlog.impl.federated.FederatedZKLogMetadataStore.registerNamespaceListener/1[org.apache.distributedlog.impl.federated.NamespaceListener],3,1,0,0,0,0,0,1,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/stats/StatsProvider.java,start/1[org.apache.bookkeeper.stats.Configuration],org.apache.bookkeeper.stats.StatsProvider.start/1[org.apache.bookkeeper.stats.Configuration],1,1,0,0,0,0,1,0,-1,-1,0,0,false
4.1.0,org/apache/distributedlog/impl/BKNamespaceDriver.java,getLogMetadataStore/0,org.apache.distributedlog.impl.BKNamespaceDriver.getLogMetadataStore/0,3,1,0,0,0,1,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/zookeeper/ZooKeeperClient.java,"setACL/3[java.lang.String,java.util.List<org.apache.bookkeeper.zookeeper.ACL>,int]","org.apache.bookkeeper.zookeeper.ZooKeeperClient.setACL/3[java.lang.String,java.util.List<org.apache.bookkeeper.zookeeper.ACL>,int]",15,1,0,0,0,1,0,0,-1,-1,0,3,false
4.1.0,org/apache/bookkeeper/bookie/InterleavedStorageRegenerateIndexOp$DryRunLedgerCache.java,"waitForLastAddConfirmedUpdate/3[long,long,org.apache.bookkeeper.bookie.Watcher<org.apache.bookkeeper.bookie.LastAddConfirmedUpdateNotification>]","org.apache.bookkeeper.bookie.InterleavedStorageRegenerateIndexOp.DryRunLedgerCache.waitForLastAddConfirmedUpdate/3[long,long,org.apache.bookkeeper.bookie.Watcher<org.apache.bookkeeper.bookie.LastAddConfirmedUpdateNotification>]",3,1,0,0,0,0,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/stream/storage/impl/cluster/ZkClusterMetadataStore.java,getClusterMetadata/0,org.apache.bookkeeper.stream.storage.impl.cluster.ZkClusterMetadataStore.getClusterMetadata/0,12,3,1,2,1,1,0,0,-1,-1,0,2,false
4.1.0,org/apache/bookkeeper/bookie/InterleavedStorageRegenerateIndexOp$DryRunLedgerCache.java,flushLedger/1[boolean],org.apache.bookkeeper.bookie.InterleavedStorageRegenerateIndexOp.DryRunLedgerCache.flushLedger/1[boolean],2,1,0,0,0,0,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/discover/ZKRegistrationClient$WatchTask.java,getNumListeners/0,org.apache.bookkeeper.discover.ZKRegistrationClient.WatchTask.getNumListeners/0,3,1,0,0,0,1,4,0,-1,-1,0,0,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration/java.java,getShadedLedgerManagerFactoryClassPrefix/0,org.apache.bookkeeper.conf.AbstractConfiguration.getShadedLedgerManagerFactoryClassPrefix/0,3,1,0,0,0,1,0,0,225,2,2,0,false
4.1.0,org/apache/bookkeeper/common/util/OrderedExecutor.java,chooseThread/1[long],org.apache.bookkeeper.common.util.OrderedExecutor.chooseThread/1[long],6,2,0,0,0,2,2,1,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/bookie/storage/ldb/SingleDirectoryDbLedgerStorage.java,isFlushRequired/0,org.apache.bookkeeper.bookie.storage.ldb.SingleDirectoryDbLedgerStorage.isFlushRequired/0,9,1,1,0,1,1,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/meta/zk/ZKMetadataDriverBase.java,getLayoutManager/0,org.apache.bookkeeper.meta.zk.ZKMetadataDriverBase.getLayoutManager/0,3,1,0,0,0,1,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/bookie/storage/ldb/LedgerMetadataIndex.java,"getActiveLedgersInRange/2[long,long]","org.apache.bookkeeper.bookie.storage.ldb.LedgerMetadataIndex.getActiveLedgersInRange/2[long,long]",11,3,0,0,0,2,0,0,-1,-1,0,0,false
4.1.0,org/apache/distributedlog/DistributedLogConfiguration.java,setCreateStreamIfNotExists/1[boolean],org.apache.distributedlog.DistributedLogConfiguration.setCreateStreamIfNotExists/1[boolean],4,1,0,0,0,1,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicyImpl.java,"initialize/13[org.apache.bookkeeper.client.DNSToSwitchMapping,org.apache.bookkeeper.client.HashedWheelTimer,boolean,int,int,boolean,int,int,boolean,boolean,boolean,org.apache.bookkeeper.client.StatsLogger,org.apache.bookkeeper.client.BookieAddressResolver]","org.apache.bookkeeper.client.RackawareEnsemblePlacementPolicyImpl.initialize/13[org.apache.bookkeeper.client.DNSToSwitchMapping,org.apache.bookkeeper.client.HashedWheelTimer,boolean,int,int,boolean,int,int,boolean,boolean,boolean,org.apache.bookkeeper.client.StatsLogger,org.apache.bookkeeper.client.BookieAddressResolver]",65,7,25,1,1,1,2,2,-1,-1,0,5,false
4.1.0,org/apache/bookkeeper/bookie/storage/ldb/LedgerMetadataIndex.java,"setStorageStateFlags/2[int,int]","org.apache.bookkeeper.bookie.storage.ldb.LedgerMetadataIndex.setStorageStateFlags/2[int,int]",26,3,5,0,1,2,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/zookeeper/ZooKeeperClient$Builder.java,statsLogger/1[org.apache.bookkeeper.zookeeper.StatsLogger],org.apache.bookkeeper.zookeeper.ZooKeeperClient.Builder.statsLogger/1[org.apache.bookkeeper.zookeeper.StatsLogger],4,1,1,0,0,1,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/util/ByteBufVisitor$GetBytesCallbackByteBuf.java,"setBytes/3[int,java.io.InputStream,int]","org.apache.bookkeeper.util.ByteBufVisitor.GetBytesCallbackByteBuf.setBytes/3[int,java.io.InputStream,int]",3,1,0,0,0,0,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/bookie/BookieShell$ReadLogCmd.java,getDescription/0,org.apache.bookkeeper.bookie.BookieShell.ReadLogCmd.getDescription/0,3,1,0,0,0,1,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/bookie/InterleavedStorageRegenerateIndexOp$DryRunLedgerCache.java,isFenced/1[long],org.apache.bookkeeper.bookie.InterleavedStorageRegenerateIndexOp.DryRunLedgerCache.isFenced/1[long],3,1,0,0,0,0,0,0,-1,-1,0,0,false
4.1.0,org/apache/distributedlog/DistributedLogConfiguration.java,setMinDelayBetweenImmediateFlushMs/1[int],org.apache.distributedlog.DistributedLogConfiguration.setMinDelayBetweenImmediateFlushMs/1[int],4,1,0,0,0,1,0,0,-1,-1,0,0,false
4.1.0,org/apache/distributedlog/BKAsyncLogWriter.java,closeAndComplete/0,org.apache.distributedlog.BKAsyncLogWriter.closeAndComplete/0,3,1,0,0,0,0,0,1,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/bookie/EntryLogManagerForEntryLogPerLedger$EntryLogAndLockTuple.java,getLedgerLock/0,org.apache.bookkeeper.bookie.EntryLogManagerForEntryLogPerLedger.EntryLogAndLockTuple.getLedgerLock/0,3,1,0,0,0,1,0,0,-1,-1,0,0,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration/java.java,getJournalAlignmentSize/0,org.apache.bookkeeper.conf.ServerConfiguration.getJournalAlignmentSize/0,3,1,0,0,0,1,1,0,196,1,2,0,false
4.1.0,org/apache/distributedlog/ZooKeeperClientBuilder.java,ZooKeeperClientBuilder/0,org.apache.distributedlog.ZooKeeperClientBuilder.ZooKeeperClientBuilder/0,2,1,0,0,0,0,1,0,-1,-1,0,0,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle/java.java,"recover/3[org.apache.bookkeeper.client.GenericCallback<java.lang.Void>,org.apache.bookkeeper.client.ReadEntryListener,boolean]","org.apache.bookkeeper.client.ReadOnlyLedgerHandle.recover/3[org.apache.bookkeeper.client.GenericCallback<java.lang.Void>,org.apache.bookkeeper.client.ReadEntryListener,boolean]",24,5,3,0,0,2,1,1,229,1,1,1,false
4.1.0,org/apache/bookkeeper/meta/MSLedgerManagerFactory$MsLedgerManager.java,process/1[org.apache.bookkeeper.meta.MSWatchedEvent],org.apache.bookkeeper.meta.MSLedgerManagerFactory.MsLedgerManager.process/1[org.apache.bookkeeper.meta.MSWatchedEvent],22,5,2,0,0,0,0,4,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/bookie/DefaultEntryLogger.java,logIdForOffset/1[long],org.apache.bookkeeper.bookie.DefaultEntryLogger.logIdForOffset/1[long],3,1,0,1,0,1,2,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/stats/prometheus/DataSketchesOpStatsLogger.java,getCount/1[boolean],org.apache.bookkeeper.stats.prometheus.DataSketchesOpStatsLogger.getCount/1[boolean],3,2,0,0,0,1,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/meta/ZkLedgerIdGenerator.java,close/0,org.apache.bookkeeper.meta.ZkLedgerIdGenerator.close/0,2,1,0,0,0,0,1,0,-1,-1,0,0,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule/java.java,getAckSet/0,org.apache.bookkeeper.client.DistributionSchedule.getAckSet/0,1,1,0,0,0,0,0,0,196,1,1,0,false
4.1.0,org/apache/bookkeeper/util/ByteBufVisitor$GetBytesCallbackByteBuf.java,getMediumLE/1[int],org.apache.bookkeeper.util.ByteBufVisitor.GetBytesCallbackByteBuf.getMediumLE/1[int],3,1,0,0,0,0,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/tools/cli/commands/bookie/ListLedgersCommand.java,"initLedgerFrommat/2[org.apache.bookkeeper.conf.ServerConfiguration,org.apache.bookkeeper.tools.cli.commands.bookie.ListLedgersCommand.ListLedgersFlags]","org.apache.bookkeeper.tools.cli.commands.bookie.ListLedgersCommand.initLedgerFrommat/2[org.apache.bookkeeper.conf.ServerConfiguration,org.apache.bookkeeper.tools.cli.commands.bookie.ListLedgersCommand.ListLedgersFlags]",11,3,2,0,0,1,1,0,-1,-1,0,1,false
4.1.0,org/apache/bookkeeper/proto/BookieClientImpl.java,"batchReadEntries/10[org.apache.bookkeeper.proto.BookieId,long,long,int,long,org.apache.bookkeeper.proto.BatchedReadEntryCallback,java.lang.Object,int,byte[],boolean]","org.apache.bookkeeper.proto.BookieClientImpl.batchReadEntries/10[org.apache.bookkeeper.proto.BookieId,long,long,int,long,org.apache.bookkeeper.proto.BatchedReadEntryCallback,java.lang.Object,int,byte[],boolean]",16,3,1,0,0,1,0,2,-1,-1,0,1,false
4.1.0,org/apache/bookkeeper/common/conf/ComponentConfiguration.java,"getByte/2[java.lang.String,byte]","org.apache.bookkeeper.common.conf.ComponentConfiguration.getByte/2[java.lang.String,byte]",3,1,0,0,0,1,0,1,-1,-1,0,0,false
4.1.0,org/apache/distributedlog/impl/federated/FederatedZKLogMetadataStore.java,"getCachedSubNamespacesAndCreateLog/2[java.lang.String,java.util.concurrent.CompletableFuture<java.net.URI>]","org.apache.distributedlog.impl.federated.FederatedZKLogMetadataStore.getCachedSubNamespacesAndCreateLog/2[java.lang.String,java.util.concurrent.CompletableFuture<java.net.URI>]",11,1,0,0,0,0,1,1,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/tools/perf/journal/JournalWriter.java,run/0,org.apache.bookkeeper.tools.perf.journal.JournalWriter.run/0,8,2,0,0,1,0,1,1,-1,-1,0,1,false
4.1.0,org/apache/distributedlog/tools/DistributedLogTool$RecoverLedgerCommand.java,RecoverLedgerCommand/0,org.apache.distributedlog.tools.DistributedLogTool.RecoverLedgerCommand.RecoverLedgerCommand/0,3,1,0,0,0,0,1,0,-1,-1,0,0,false
4.1.0,org/apache/distributedlog/BKLogSegmentWriter$Anonymous1.java,getBuffer/0,.getBuffer/0,3,1,0,0,0,0,0,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/common/conf/ComponentConfiguration.java,"getArray/2[java.lang.Class<?>,java.lang.String]","org.apache.bookkeeper.common.conf.ComponentConfiguration.getArray/2[java.lang.Class<?>,java.lang.String]",3,1,0,0,0,1,0,0,-1,-1,0,0,false
4.1.0,org/apache/distributedlog/tools/DistributedLogTool$DeleteCommand.java,DeleteCommand/0,org.apache.distributedlog.tools.DistributedLogTool.DeleteCommand.DeleteCommand/0,3,1,0,0,0,0,1,0,-1,-1,0,0,false
4.1.0,org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore$RocksdbKVIterator.java,ensureIteratorOpen/0,org.apache.bookkeeper.statelib.impl.kv.RocksdbKVStore.RocksdbKVIterator.ensureIteratorOpen/0,5,2,0,1,0,0,0,0,-1,-1,0,0,false
