release,class,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery/java/java/java.java,"SQLExecutor/2[org.apache.openjpa.jdbc.kernel.SQLStoreQuery,org.apache.openjpa.jdbc.kernel.ClassMetaData]","org.apache.openjpa.jdbc.kernel.SQLStoreQuery.SQLExecutor.SQLExecutor/2[org.apache.openjpa.jdbc.kernel.SQLStoreQuery,org.apache.openjpa.jdbc.kernel.ClassMetaData]",15,6,10,0,0,0,1,2,440,0,0,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration/java/java/java.java,setIgnoreChanges/1[boolean],org.apache.openjpa.conf.OpenJPAConfiguration.setIgnoreChanges/1[boolean],1,1,0,0,0,0,0,0,457,1,3,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Concat/java/java/java.java,"eval/4[java.lang.Object,java.lang.Object,org.apache.openjpa.kernel.exps.StoreContext,java.lang.Object[]]","org.apache.openjpa.kernel.exps.Concat.eval/4[java.lang.Object,java.lang.Object,org.apache.openjpa.kernel.exps.StoreContext,java.lang.Object[]]",10,3,4,0,0,1,0,1,457,0,0,2,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/event/BrokerFactoryEventManager/java/java/java.java,getNontransactionalRead/0,org.apache.openjpa.kernel.Broker.getNontransactionalRead/0,1,1,0,0,0,0,0,0,64,1,1,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList/java/java/java.java,"getBytesInternal/2[java.lang.Object,org.apache.openjpa.jdbc.sql.Joins]","org.apache.openjpa.jdbc.sql.AbstractResult.getBytesInternal/2[java.lang.Object,org.apache.openjpa.jdbc.sql.Joins]",3,1,0,0,0,1,2,2,366,0,0,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator/java/java/java.java,addNewEmbedded/1[org.apache.openjpa.enhance.BCClass],org.apache.openjpa.enhance.PCDataGenerator.addNewEmbedded/1[org.apache.openjpa.enhance.BCClass],14,1,2,0,0,0,1,0,457,0,0,12,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SelectConstructor/java/java/java.java,"setRange/2[long,long]","org.apache.openjpa.jdbc.sql.Select.setRange/2[long,long]",1,1,0,0,0,0,4,0,440,0,0,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder/java/java/java.java,"or/2[org.apache.openjpa.kernel.exps.Expression,org.apache.openjpa.kernel.exps.Expression]","org.apache.openjpa.kernel.jpql.JPQLExpressionBuilder.or/2[org.apache.openjpa.kernel.exps.Expression,org.apache.openjpa.kernel.exps.Expression]",3,3,0,0,0,1,0,1,457,2,2,1,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions/java/java/java.java,"getEmbeddedExtensions/3[java.lang.String,java.lang.String,boolean]","org.apache.openjpa.meta.Extensions.getEmbeddedExtensions/3[java.lang.String,java.lang.String,boolean]",14,9,5,0,0,3,1,2,457,0,0,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/event/EndTransactionListener/java/java/java.java,afterCommitComplete/1[org.apache.openjpa.event.TransactionEvent],org.apache.openjpa.event.EndTransactionListener.afterCommitComplete/1[org.apache.openjpa.event.TransactionEvent],1,1,0,0,0,0,1,0,457,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RangeResultObjectProvider/java/java/java.java,getLocale/1[java.lang.Object],org.apache.openjpa.jdbc.sql.Result.getLocale/1[java.lang.Object],1,1,0,0,0,0,3,0,366,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentLinkedQueue/java/java/java.java,next/0,org.apache.openjpa.lib.util.concurrent.ConcurrentLinkedQueue.Itr.next/0,4,2,0,0,0,1,0,1,366,0,0,0,false
0.9.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl/java/java/java.java,getProperties/0,org.apache.openjpa.persistence.EntityManagerFactoryImpl.getProperties/0,3,1,0,0,0,1,0,0,457,1,2,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingConnection/java/java/java.java,equals/1[java.lang.Object],org.apache.openjpa.lib.jdbc.DelegatingConnection.equals/1[java.lang.Object],5,3,1,0,0,2,0,1,366,0,0,1,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/util/Serialization/java/java/java.java,"PersistentObjectInputStream/2[java.io.InputStream,org.apache.openjpa.kernel.StoreContext]","org.apache.openjpa.util.Serialization.PersistentObjectInputStream.PersistentObjectInputStream/2[java.io.InputStream,org.apache.openjpa.kernel.StoreContext]",5,1,1,0,0,0,1,0,457,3,3,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentLinkedQueue/java/java/java.java,remove/0,org.apache.openjpa.lib.util.concurrent.ConcurrentLinkedQueue.Itr.remove/0,6,2,2,0,0,0,0,1,366,0,0,1,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory/java/java/java.java,"isSystemTable/3[java.lang.String,java.lang.String,boolean]","org.apache.openjpa.jdbc.sql.DBDictionary.isSystemTable/3[java.lang.String,java.lang.String,boolean]",4,3,0,0,0,2,1,0,440,3,4,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/AbstractLog/java/java/java.java,"error/2[java.lang.Object,java.lang.Throwable]","org.apache.openjpa.lib.log.AbstractLog.error/2[java.lang.Object,java.lang.Throwable]",3,2,0,0,0,0,1,4,366,0,0,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping/java/java/java.java,getMappingInfo/0,org.apache.openjpa.jdbc.meta.FieldMapping.getMappingInfo/0,3,1,0,0,0,1,1,0,440,2,2,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapInverseKeyFieldStrategy/java/java/java.java,toCollection/1[java.lang.Object],org.apache.openjpa.jdbc.meta.strats.RelationMapInverseKeyFieldStrategy.toCollection/1[java.lang.Object],3,2,0,0,0,1,0,0,440,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArrayList/java/java/java.java,"subList/2[int,int]","org.apache.openjpa.lib.util.concurrent.CopyOnWriteArrayList.subList/2[int,int]",7,4,1,1,0,1,0,2,366,0,0,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager/java/java/java.java,"assignField/3[org.apache.openjpa.kernel.OpenJPAStateManager,int,boolean]","org.apache.openjpa.jdbc.kernel.JDBCStoreManager.assignField/3[org.apache.openjpa.kernel.OpenJPAStateManager,int,boolean]",7,2,2,0,0,2,0,4,440,1,1,1,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/meta/SequenceMetaData/java/java/java.java,setComments/1[java.lang.String[]],org.apache.openjpa.meta.SequenceMetaData.setComments/1[java.lang.String[]],3,1,1,0,0,0,0,0,457,2,2,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository/java/java/java.java,"getSequenceMetaData/3[org.apache.openjpa.meta.ClassMetaData,java.lang.String,boolean]","org.apache.openjpa.meta.MetaDataRepository.getSequenceMetaData/3[org.apache.openjpa.meta.ClassMetaData,java.lang.String,boolean]",22,7,4,1,2,3,1,3,457,4,7,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/CodeFormat/java/java/java.java,setLinesBetweenSections/1[int],org.apache.openjpa.lib.util.CodeFormat.setLinesBetweenSections/1[int],3,1,1,0,0,0,0,0,366,2,2,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OrderingMergedResultObjectProvider/java/java/java.java,open/0,org.apache.openjpa.lib.rop.MergedResultObjectProvider.open/0,7,3,3,0,0,0,0,1,457,0,0,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PagingResultObjectProvider/java/java/java.java,absolute/1[int],org.apache.openjpa.jdbc.kernel.PagingResultObjectProvider.absolute/1[int],5,2,1,1,0,2,0,1,440,0,0,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl/java/java/java.java,getAdditionalBeanInfo/0,org.apache.openjpa.lib.conf.ConfigurationImpl.getAdditionalBeanInfo/0,3,1,0,0,0,1,0,0,440,1,1,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectExistsException/java/java/java.java,ObjectExistsException/1[java.lang.Object],org.apache.openjpa.util.ObjectExistsException.ObjectExistsException/1[java.lang.Object],4,1,0,0,0,0,0,2,457,0,0,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/util/MapChangeTrackerImpl/java/java/java.java,"MapChangeTrackerImpl/2[java.util.Map,org.apache.openjpa.conf.OpenJPAConfiguration]","org.apache.openjpa.util.MapChangeTrackerImpl.MapChangeTrackerImpl/2[java.util.Map,org.apache.openjpa.conf.OpenJPAConfiguration]",4,1,1,0,0,0,1,0,457,0,0,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl/java/java/java.java,having/1[java.lang.String],org.apache.openjpa.jdbc.sql.SelectImpl.having/1[java.lang.String],3,1,0,0,0,0,1,1,440,4,9,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl/java/java/java.java,setMaxFetchDepth/1[java.lang.Integer],org.apache.openjpa.conf.OpenJPAConfigurationImpl.setMaxFetchDepth/1[java.lang.Integer],3,2,0,0,0,0,0,1,457,2,6,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataImpl/java/java/java.java,clearData/1[int],org.apache.openjpa.datacache.DataCachePCDataImpl.clearData/1[int],3,1,0,0,0,0,0,0,457,0,0,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldSupplier/java/java/java.java,fetchObjectField/1[int],org.apache.openjpa.enhance.FieldSupplier.fetchObjectField/1[int],1,1,0,0,0,0,0,0,457,0,0,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetMapValue/java/java/java.java,"load/3[org.apache.openjpa.jdbc.kernel.exps.Result,org.apache.openjpa.jdbc.kernel.exps.JDBCStore,org.apache.openjpa.jdbc.kernel.exps.JDBCFetchConfiguration]","org.apache.openjpa.jdbc.kernel.exps.GetMapValue.load/3[org.apache.openjpa.jdbc.kernel.exps.Result,org.apache.openjpa.jdbc.kernel.exps.JDBCStore,org.apache.openjpa.jdbc.kernel.exps.JDBCFetchConfiguration]",3,1,0,0,0,1,0,1,373,0,0,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingResultList/java/java/java.java,containsAll/1[java.util.Collection],org.apache.openjpa.kernel.DelegatingResultList.containsAll/1[java.util.Collection],8,2,0,0,1,1,0,1,457,0,0,1,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Concat/java/java/java.java,"eval/4[java.lang.Object,java.lang.Object,org.apache.openjpa.kernel.StoreContext,java.lang.Object[]]","org.apache.openjpa.kernel.exps.Concat.eval/4[java.lang.Object,java.lang.Object,org.apache.openjpa.kernel.StoreContext,java.lang.Object[]]",11,3,4,0,0,1,0,1,457,0,0,3,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractNonSequentialResultList/java/java/java.java,listIterator/0,org.apache.openjpa.lib.rop.AbstractNonSequentialResultList.listIterator/0,3,1,0,0,0,1,1,1,366,0,0,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager/java/java/java.java,"settingIntField/5[org.apache.openjpa.enhance.PersistenceCapable,int,int,int,int]","org.apache.openjpa.kernel.DetachedValueStateManager.settingIntField/5[org.apache.openjpa.enhance.PersistenceCapable,int,int,int,int]",3,1,0,0,0,0,0,0,457,1,1,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl/java/java/java.java,"setAutoDetach/2[int,boolean]","org.apache.openjpa.kernel.BrokerImpl.setAutoDetach/2[int,boolean]",5,2,2,0,0,0,0,1,457,4,6,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults/java/java/java.java,getUsePCRegistry/0,org.apache.openjpa.meta.AbstractMetaDataDefaults.getUsePCRegistry/0,3,1,0,0,0,1,0,0,457,2,2,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl/java/java/java.java,commit/0,org.apache.openjpa.kernel.StateManagerImpl.commit/0,12,3,4,0,0,0,1,11,457,2,3,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration/java/java/java.java,getDataCache/0,org.apache.openjpa.conf.OpenJPAConfiguration.getDataCache/0,1,1,0,0,0,0,0,0,457,1,3,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/CodeFormat/java/java/java.java,lstore/0,serp.bytecode.Code.lstore/0,3,1,0,0,0,1,0,3,366,2,2,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingQueryCache/java/java/java.java,unpin/1[org.apache.openjpa.datacache.QueryKey],org.apache.openjpa.datacache.DelegatingQueryCache.unpin/1[org.apache.openjpa.datacache.QueryKey],9,3,0,0,1,2,0,2,457,0,0,1,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingResultSet/java/java/java.java,"getTimestamp/2[java.lang.String,java.util.Calendar]","org.apache.openjpa.lib.jdbc.DelegatingResultSet.getTimestamp/2[java.lang.String,java.util.Calendar]",3,1,0,0,0,1,0,0,366,0,0,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/QueryExpressionsState/java/java/java.java,exit/1[org.apache.openjpa.kernel.exps.Value],org.apache.openjpa.kernel.exps.QueryExpressions.AggregateExpressionVisitor.exit/1[org.apache.openjpa.kernel.exps.Value],3,2,1,0,0,0,0,0,436,0,0,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery/java/java/java.java,"executeQuery/5[org.apache.openjpa.jdbc.kernel.StoreQuery,java.lang.Object[],boolean,long,long]","org.apache.openjpa.jdbc.kernel.SQLStoreQuery.SQLExecutor.executeQuery/5[org.apache.openjpa.jdbc.kernel.StoreQuery,java.lang.Object[],boolean,long,long]",48,16,21,0,4,1,0,3,440,0,0,8,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveWrapperArrays/java/java/java.java,"copyOfRange/3[java.lang.Object[],int,int]","org.apache.openjpa.lib.util.concurrent.Arrays.copyOfRange/3[java.lang.Object[],int,int]",3,1,0,0,0,1,0,1,440,0,0,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDirtyState/java/java/java.java,isPersistent/0,org.apache.openjpa.kernel.PNonTransDirtyState.isPersistent/0,3,1,0,0,0,1,0,0,457,0,0,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachManager/java/java/java.java,getBroker/0,org.apache.openjpa.kernel.AttachManager.getBroker/0,3,1,0,0,0,1,3,0,457,1,1,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy/java/java/java.java,setNextVersion/1[java.lang.Object],org.apache.openjpa.jdbc.meta.strats.EmbedFieldStrategy.NullEmbeddedStateManager.setNextVersion/1[java.lang.Object],3,1,0,0,0,0,0,0,440,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/TimeUnit/java/java/java.java,toNanos/1[long],.toNanos/1[long],3,1,0,3,0,1,0,1,366,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement/java/java/java.java,"setDate/3[java.lang.String,java.sql.Date,java.util.Calendar]","org.apache.openjpa.lib.jdbc.DelegatingCallableStatement.setDate/3[java.lang.String,java.sql.Date,java.util.Calendar]",3,1,0,0,0,0,0,0,366,0,0,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager/java/java/java.java,"load/5[org.apache.openjpa.jdbc.kernel.ClassMapping,org.apache.openjpa.jdbc.kernel.OpenJPAStateManager,org.apache.openjpa.jdbc.kernel.JDBCFetchConfiguration,org.apache.openjpa.jdbc.kernel.Result,org.apache.openjpa.jdbc.kernel.FieldMapping]","org.apache.openjpa.jdbc.kernel.JDBCStoreManager.load/5[org.apache.openjpa.jdbc.kernel.ClassMapping,org.apache.openjpa.jdbc.kernel.OpenJPAStateManager,org.apache.openjpa.jdbc.kernel.JDBCFetchConfiguration,org.apache.openjpa.jdbc.kernel.Result,org.apache.openjpa.jdbc.kernel.FieldMapping]",28,12,7,0,1,2,2,1,440,1,1,2,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DecoratingDataSource/java/java/java.java,decorate/1[java.sql.Connection],org.apache.openjpa.lib.jdbc.DecoratingDataSource.decorate/1[java.sql.Connection],4,3,2,0,0,1,2,1,366,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ReentrantLock/java/java/java.java,recheck/1[org.apache.openjpa.lib.util.concurrent.WaitQueue.WaitNode],org.apache.openjpa.lib.util.concurrent.ReentrantLock.FairSync.recheck/1[org.apache.openjpa.lib.util.concurrent.WaitQueue.WaitNode],14,3,3,0,0,3,0,2,366,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer/java/java/java.java,"getFatal/2[java.lang.String,java.lang.Object]","org.apache.openjpa.lib.util.Localizer.getFatal/2[java.lang.String,java.lang.Object]",3,1,0,0,0,1,0,1,366,2,2,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Math/java/java/java.java,setMetaData/1[org.apache.openjpa.jdbc.kernel.exps.ClassMetaData],org.apache.openjpa.jdbc.kernel.exps.Math.setMetaData/1[org.apache.openjpa.jdbc.kernel.exps.ClassMetaData],3,1,1,0,0,0,0,0,440,0,0,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryContext/java/java/java.java,getProjectionTypes/0,org.apache.openjpa.kernel.QueryContext.getProjectionTypes/0,1,1,0,0,0,0,2,0,457,0,0,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping/java/java/java.java,getMappingRepository/0,org.apache.openjpa.jdbc.meta.FieldMapping.getMappingRepository/0,3,1,0,0,0,1,2,1,440,2,2,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/AbstractVal/java/java/java.java,"appendIsNull/5[org.apache.openjpa.jdbc.kernel.exps.SQLBuffer,org.apache.openjpa.jdbc.kernel.exps.Select,org.apache.openjpa.jdbc.kernel.exps.JDBCStore,java.lang.Object[],org.apache.openjpa.jdbc.kernel.exps.JDBCFetchConfiguration]","org.apache.openjpa.jdbc.kernel.exps.Val.appendIsNull/5[org.apache.openjpa.jdbc.kernel.exps.SQLBuffer,org.apache.openjpa.jdbc.kernel.exps.Select,org.apache.openjpa.jdbc.kernel.exps.JDBCStore,java.lang.Object[],org.apache.openjpa.jdbc.kernel.exps.JDBCFetchConfiguration]",1,1,0,0,0,0,0,0,440,1,1,0,false
0.9.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager/java/java/java.java,"preFlushPCs/3[org.apache.openjpa.kernel.ValueMetaData,java.util.Collection,org.apache.openjpa.kernel.OpCallbacks]","org.apache.openjpa.kernel.SingleFieldManager.preFlushPCs/3[org.apache.openjpa.kernel.ValueMetaData,java.util.Collection,org.apache.openjpa.kernel.OpCallbacks]",3,2,1,0,0,0,1,1,457,1,1,0,false
