release,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
0.9.7,startFieldResult,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,7,1,3,0,0,1,2,1,317,5,5,1,false
0.9.0,clearParameters,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable.java,3,2,0,0,0,0,0,1,37,2,3,0,false
0.9.7,fetchFloat,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,3,1,0,0,0,1,1,1,334,3,3,0,false
0.9.0,isVariable,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Trim.java,3,1,0,0,0,1,0,0,37,2,4,0,false
1.0.3,setNull,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,3,1,0,0,0,0,1,1,768,1,1,0,false
0.9.0,clearParameters,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/UnaryOp.java,3,1,0,0,0,0,1,1,37,2,5,0,false
0.9.6,getDetachedObjectId,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachManager.java,4,2,0,0,0,2,0,2,185,1,3,1,false
0.9.6,finish,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,4,3,1,0,0,0,1,1,94,2,2,0,false
2.0.0-M2,setJoinDirection,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java,3,1,1,0,0,0,0,0,1081,1,1,0,false
0.9.6,getConnectionUserName,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,1,0,185,3,10,0,false
0.9.7,removeRegisterClassListener,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCRegistry.java,5,1,0,0,0,0,0,0,334,2,2,0,false
2.0.0-M2,commit,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,12,3,4,0,0,0,1,9,1098,4,7,0,false
1.0.1,isFileAction,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPrivHelper.java,8,1,0,0,0,1,0,1,182,3,4,0,false
2.0.0-M1,getKeyColumns,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationRelationMapTableFieldStrategy.java,3,1,0,0,0,1,0,0,447,1,3,1,false
0.9.6,providedStringField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,1,0,0,0,0,0,185,2,4,0,false
0.9.0,getType,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StartsWithExpression.java,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,setLob,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,4,2,2,0,0,0,1,0,37,2,6,0,false
0.9.6,getConnectionRetainMode,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,0,0,185,3,10,0,false
1.0.3,isPacking,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractStoreQuery.java,3,1,0,0,0,1,0,0,785,1,1,0,false
0.9.0,close,openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreManager.java,2,1,0,0,0,0,0,0,45,3,6,0,false
0.9.6,getClassResolver,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,getDetachedPersistenceCapable,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,3,1,0,0,0,1,0,0,185,1,2,0,false
2.0.0-M2,newDepthFirstAnalysis,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ConstraintUpdateManager.java,3,1,0,0,0,1,2,0,805,1,3,0,false
0.9.6,whereDouble,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.6,getObjectId,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,1,1,1,168,3,5,0,false
0.9.6,replaceDoubleField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,0,0,0,185,2,5,0,false
2.0.0-M1,getEntityManager,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,3,1,0,0,0,1,0,0,974,3,6,0,false
0.9.6,evalGroupingClause,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,10,3,6,0,0,1,1,5,185,3,9,2,false
0.9.7,serializeQueryMappings,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingSerializer.java,3,2,0,0,0,0,0,2,317,3,3,0,false
1.0.2,persist,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerImpl.java,9,5,3,0,0,1,0,5,1,1,2,4,false
0.9.6,setTransactionListenerCallbackMode,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,10,2,1,0,1,0,2,2,185,4,19,0,false
0.9.6,storeLong,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,0,0,0,185,2,5,0,false
2.0.0-M1,setIgnoreChanges,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,5,1,0,0,0,1,0,0,974,3,6,0,false
0.9.6,fetch,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,1,0,0,168,3,5,0,false
1.2.1,validateMethodsForSameCallback,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/MetaDataParsers.java,11,8,2,0,0,1,0,0,950,1,1,3,false
0.9.6,setForeignKeys,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,3,1,1,0,0,0,2,0,168,1,3,0,false
0.9.0,select,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SelectConstructor.java,34,16,11,0,0,0,0,0,37,2,8,1,false
0.9.0,getCascadePersist,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,3,1,0,0,0,1,0,0,45,3,10,0,false
0.9.6,getPluginComponent,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurations.java,14,11,5,3,0,5,2,0,94,4,7,7,false
1.0.3,setImplicitType,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Math.java,3,1,1,0,0,0,0,0,768,1,2,0,false
0.9.7,isDirty,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,3,1,0,0,0,1,0,0,334,3,3,0,false
2.0.0-M1,selectKey,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerRelationMapTableFieldStrategy.java,3,1,0,0,0,0,0,0,447,1,3,0,false
0.9.0,setCascades,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java,8,10,0,0,0,0,14,0,45,3,11,1,false
0.9.6,isVersionCheckRequired,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,1,0,0,185,2,4,0,false
0.9.6,getReadLockLevel,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,0,0,185,3,10,0,false
0.9.7,getUnimplementedExceptionType,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,3,1,0,0,0,1,0,0,334,2,2,0,false
1.0.1,setNonJtaDataSource,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceUnitInfoImpl.java,4,2,2,0,0,0,1,0,529,1,1,0,false
0.9.0,appendTo,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLEmbed.java,4,2,0,0,0,0,0,0,37,2,2,2,false
0.9.6,storeDouble,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,1,1,0,0,0,0,0,0,185,2,4,0,false
0.9.6,setConnectionFactoryName,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,1,0,0,0,0,0,1,185,3,10,0,false
0.9.7,multiply,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java,3,1,0,0,0,1,0,1,334,2,2,0,false
0.9.6,storeInt,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,1,1,0,0,0,0,0,0,185,2,4,0,false
1.0.1,mapPersistentTypeNames,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,2,1,0,0,0,0,2,0,529,1,1,0,false
1.0.1,isSetter,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java,3,1,0,0,0,1,1,1,529,2,3,0,false
2.0.0-M1,afterExecuteStatement,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,3,1,0,0,0,0,5,0,957,2,7,0,false
0.9.6,fetchDouble,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,1,0,0,168,3,5,0,false
2.0.0-M1,toKeyDataStoreValue,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerRelationMapTableFieldStrategy.java,3,1,0,0,0,1,0,0,447,1,3,0,false
0.9.6,getVariable,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,4,2,0,0,0,2,6,0,185,3,9,0,false
1.0.1,setPersistenceUnitRootUrl,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceUnitInfoImpl.java,3,1,1,0,0,0,0,0,529,1,1,0,false
0.9.7,getTypeAlias,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,4,2,1,0,0,1,2,0,334,3,7,0,false
0.9.6,createSequence,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,3,1,0,0,0,1,1,1,168,1,3,0,false
0.9.0,or,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,27,12,14,0,0,1,4,3,37,2,6,0,false
0.9.6,newBrokerInstance,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
1.0.3,setChar,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,3,2,0,0,0,0,0,1,768,1,1,0,false
2.0.0-M1,flush,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,3,1,0,0,0,1,0,0,957,2,7,1,false
0.9.6,isDetached,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,1,0,0,185,2,4,0,false
0.9.0,asExpression,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCExpressionFactory.java,3,1,0,0,0,1,0,2,37,3,6,0,false
1.2.1,setLockTimeout,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,9,2,0,0,1,1,0,2,1022,1,3,1,false
0.9.6,getLock,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,0,0,0,185,2,5,0,false
1.0.2,distribute,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributionPolicy.java,1,1,0,0,0,0,1,0,1,1,1,0,false
0.9.6,beforeWrite,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ENonTransState.java,4,1,0,0,0,1,0,0,185,1,2,0,false
0.9.6,getSequence,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
2.0.0-M2,getSelectSubclasses,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java,15,10,2,0,0,4,0,1,1081,1,1,2,false
0.9.7,getObjectIdFieldType,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,14,7,2,0,0,5,0,3,334,2,2,4,false
0.9.7,setValidate,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,3,1,1,0,0,0,0,0,334,3,5,0,false
2.0.0-M2,newIO,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java,4,2,1,0,0,1,1,0,1081,1,1,0,false
1.2.1,setContext,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,8,2,0,0,1,0,0,2,1022,1,3,1,false
0.9.6,replaceCharField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,roll,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyGregorianCalendar.java,6,2,0,0,0,0,0,0,185,1,1,0,false
1.0.2,close,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreManager.java,4,2,1,0,0,0,0,0,1,1,4,0,false
1.0.3,readErrorCodes,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLErrorCodeReader.java,20,7,8,0,0,0,1,7,35,1,1,6,false
0.9.0,begin,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,11,3,0,0,1,0,1,3,45,3,11,0,false
0.9.0,isVariable,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable.java,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.6,setBlob,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
1.0.3,setClob,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,3,1,0,0,0,0,0,1,768,1,1,0,false
0.9.0,isDirty,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,5,2,0,0,0,2,0,1,45,3,11,0,false
0.9.7,getPreferredType,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java,3,1,0,0,0,1,0,0,117,3,3,0,false
0.9.6,getWriter,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,3,1,0,0,0,1,1,0,168,1,3,0,false
0.9.6,replaceIntField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,initialize,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ENonTransState.java,5,1,0,0,0,0,0,0,185,1,2,0,false
0.9.6,getUpdateManager,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,4,2,0,0,0,1,0,0,168,3,4,0,false
0.9.7,getPersistenceCapable,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,3,1,0,0,0,1,0,0,334,3,3,0,false
2.0.0-M1,insert,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationRelationMapTableFieldStrategy.java,20,6,9,0,0,2,2,1,447,1,3,2,false
2.0.0-M2,synchronizeMappings,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCBrokerFactory.java,22,5,8,0,1,2,1,0,1081,1,1,2,false
0.9.7,startJoinColumn,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,6,3,1,0,0,2,1,2,317,5,5,0,false
0.9.7,addJoin,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java,1,1,0,0,0,0,1,0,317,3,4,0,false
0.9.6,and,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,3,3,0,0,0,1,6,0,185,3,9,0,false
0.9.6,replaceIntField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,1,0,0,185,2,4,0,false
0.9.6,getMaxFetchDepth,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,0,0,185,3,10,0,false
2.0.0-M1,getResults,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerRelationMapTableFieldStrategy.java,20,2,4,0,0,1,0,0,447,1,3,5,false
1.0.3,getRange,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractStoreQuery.java,2,1,0,0,0,0,0,0,785,1,1,0,false
2.0.0-M1,getAddForeignKeySQL,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java,3,1,0,0,0,1,0,0,957,2,3,0,false
0.9.6,getStoreFacadeTypeRegistry,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,0,0,185,3,10,0,false
2.0.0-M2,getInstance,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCBrokerFactory.java,9,2,4,0,0,2,0,1,470,2,3,0,false
0.9.6,setLocale,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.0,load,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Substring.java,3,1,0,0,0,1,0,1,37,2,4,0,false
2.0.0-M2,min,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/PathExpression.java,1,1,0,0,0,0,0,0,74,1,2,0,false
2.0.0-M2,setLock,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,1,1,0,0,0,0,0,1098,4,7,0,false
0.9.6,getFetchBatchSize,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,initialize,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,2,1,0,0,0,0,0,0,185,2,5,0,false
2.0.0-M2,replaceStateManager,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,1,0,0,0,1,0,0,1098,4,7,0,false
1.0.3,getCacheMarshallers,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,785,1,2,0,false
1.0.1,getAbsoluteFileAction,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPrivHelper.java,8,1,0,0,0,1,2,1,182,3,4,0,false
2.0.0-M1,removeGaps,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,9,6,1,0,0,2,1,0,974,3,6,0,false
0.9.6,getDBDictionary,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,24,6,9,0,0,1,5,5,168,3,4,3,false
0.9.0,setOrderDeclaration,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,8,3,4,0,0,0,0,0,45,3,10,0,false
0.9.7,getBackingMember,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,13,5,0,0,1,3,0,1,334,2,2,2,false
0.9.6,beforeConfigurationLoad,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/AbstractProductDerivation.java,3,1,0,0,0,1,0,0,70,2,5,0,false
0.9.6,assignObjectId,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,1,0,0,185,2,4,0,false
0.9.0,getIndex,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,3,1,0,0,0,1,1,0,45,3,10,0,false
1.0.3,getParameterTypes,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,3,1,0,0,0,1,0,2,785,2,2,0,false
0.9.0,hashCode,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,3,1,0,0,0,1,0,1,45,3,10,1,false
0.9.0,selectColumns,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IsEmptyExpression.java,3,1,0,0,0,0,0,1,37,2,3,0,false
0.9.7,getImplGenerator,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,4,2,1,0,0,1,0,0,334,3,5,0,false
0.9.6,getMetaData,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAPersistence.java,10,3,1,0,1,1,1,1,185,3,10,3,false
0.9.6,findIndex,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,5,3,2,0,0,2,1,0,168,1,3,0,false
1.0.3,size,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,7,2,2,0,0,2,0,1,785,2,2,0,false
0.9.7,getAddPrimaryKeySQL,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java,3,1,0,0,0,1,0,0,117,3,3,0,false
1.0.1,newFileOutputStreamAction,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPrivHelper.java,8,1,0,0,0,1,0,1,182,3,4,0,false
0.9.7,storeInt,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,3,1,0,0,0,0,0,1,334,3,3,0,false
2.0.0-M1,joinValueRelation,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationRelationMapTableFieldStrategy.java,6,2,2,0,0,2,1,0,447,1,3,2,false
0.9.7,setEnvClassLoader,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,3,1,1,0,0,0,1,0,334,3,7,0,false
0.9.6,setDetachState,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,1,0,0,0,0,0,1,185,3,10,0,false
2.0.0-M2,getConfiguration,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerImpl.java,6,2,1,0,0,1,1,0,470,2,3,0,false
0.9.7,getRepository,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaDataImpl.java,3,1,0,0,0,1,1,0,334,2,3,0,false
0.9.0,initialize,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CompareEqualExpression.java,6,1,2,0,0,0,0,4,37,2,3,0,false
0.9.6,getDirty,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,1,0,0,185,2,4,0,false
0.9.6,currentComments,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,4,3,0,0,0,2,1,0,94,2,2,0,false
2.0.0-M2,getAgentJar,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/InstrumentationFactory.java,12,1,3,1,0,1,1,0,489,1,2,3,false
0.9.7,getManagedInstance,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,3,1,0,0,0,1,0,0,334,3,3,0,false
0.9.7,resolveDefinedSuperclassFields,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,16,4,4,0,0,1,2,2,334,3,7,4,false
2.0.0-M2,addDeleteUpdate,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ConstraintUpdateManager.java,14,2,3,0,0,0,1,0,805,1,3,2,false
2.0.0-M2,getMetaData,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CoalesceExpression.java,3,1,0,0,0,1,0,0,218,1,1,0,false
0.9.7,hintToSetter,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java,16,6,3,0,1,1,0,2,334,2,2,1,false
0.9.6,equals,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java,5,3,0,0,0,3,0,0,185,2,6,0,false
0.9.0,isExternalized,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,3,3,0,0,0,1,0,2,45,3,10,0,false
2.0.0-M2,replaceDoubleField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,1,0,0,0,1,0,0,1098,4,7,0,false
0.9.7,getCachedMetaData,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,3,1,0,0,0,1,2,0,334,3,5,0,false
0.9.6,compareTo,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Bytes.java,23,9,1,0,0,7,0,0,20,1,1,0,false
2.0.0-M2,size,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/PathExpression.java,1,1,0,0,0,0,0,0,74,1,2,0,false
0.9.7,retrieve,openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java,9,3,4,0,0,1,10,1,334,2,5,3,false
0.9.6,setNumber,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
2.0.0-M1,beginOptimistic,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,2,1,0,0,0,0,0,0,957,2,7,0,false
0.9.7,equals,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/MultiClassLoader.java,5,3,0,0,0,3,0,0,243,2,2,0,false
0.9.6,appendIsNotNull,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java,5,2,1,0,0,0,0,0,168,2,7,1,false
0.9.6,storeDouble,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,0,0,0,185,2,4,0,false
0.9.6,store,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,0,0,0,185,2,4,0,false
2.0.0-M1,getSingleResult,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,10,1,0,0,1,1,0,1,974,3,6,0,false
0.9.6,isConnectionFactoryModeManaged,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
2.0.0-M2,initialize,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerCollectionTableFieldStrategy.java,6,4,5,0,0,0,0,0,571,3,5,3,false
0.9.7,toTableName,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,6,4,1,1,0,3,4,0,317,5,5,0,false
0.9.0,isExtent,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SelectConstructor.java,3,1,0,0,0,1,0,0,37,2,8,0,false
0.9.6,providedLongField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,1,0,0,0,0,0,185,2,5,0,false
0.9.0,isVariable,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/SubQ.java,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.6,getOrphanedKeyAction,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,2,0,0,0,1,0,0,185,3,10,0,false
0.9.6,evict,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,3,1,0,0,0,1,0,0,185,2,5,0,false
0.9.0,isVariable,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Args.java,3,1,0,0,0,1,0,0,37,2,3,0,false
