release,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
1.2.1,thirdChild,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,3,1,0,0,0,1,1,0,1022,3,7,0,false
0.9.0,beforeWrite,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransState.java,3,1,0,0,0,1,0,1,45,2,4,0,false
0.9.0,endGeneratedValue,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,2,1,0,0,0,0,1,0,45,2,6,0,false
1.0.0,getMetaData,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java,3,1,0,0,0,1,0,0,440,1,2,0,true
0.9.0,storeInt,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,0,0,0,45,2,5,0,false
1.0.2,newBrokerInstance,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,5,2,1,0,0,1,0,2,629,1,1,1,true
1.0.0,storeSchema,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/FileSchemaFactory.java,11,2,2,0,1,0,0,0,440,2,2,0,false
0.9.0,startId,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,6,1,1,0,0,1,1,3,45,2,6,2,false
0.9.6,newRowManager,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractUpdateManager.java,1,1,0,0,0,0,1,0,168,2,2,0,false
1.0.2,getBroker,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java,1,1,0,0,0,0,2,0,629,1,1,0,false
1.0.3,startFieldMapping,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,10,2,1,0,0,0,0,6,768,1,2,10,false
1.2.1,getSaveFieldManager,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,1,0,0,0,1,1,0,1022,1,4,0,true
1.0.0,isRemoved,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,4,1,0,0,0,1,0,3,457,1,3,0,false
1.0.1,setAction,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/MappingToolTask.java,3,1,1,0,0,0,0,0,512,1,2,0,true
2.0.0-M1,isCustomUpdate,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMapping.java,3,1,0,0,0,1,0,1,957,1,1,1,true
0.9.0,getDelegate,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,3,1,0,0,0,1,2,0,45,3,7,0,false
1.0.0,idHash,openjpa-kernel/src/main/java/org/apache/openjpa/util/Id.java,3,1,0,1,0,1,0,0,457,2,2,0,false
1.0.2,getConnectionDriverName,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,1,1,629,1,1,0,true
1.2.1,setManagedRuntime,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,1022,1,5,0,false
1.2.1,setJoinForeignKey,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java,3,1,1,0,0,0,0,0,1005,1,4,0,false
1.1.0,toString,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer.java,3,1,0,0,0,1,0,1,632,2,2,0,false
0.9.7,removeFilterListener,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAQuery.java,1,1,0,0,0,0,0,0,334,2,2,0,false
1.2.0,getRepository,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,10,4,4,0,0,1,8,4,804,1,1,1,false
0.9.7,accessingField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,9,2,0,0,1,0,1,3,334,3,10,1,true
0.9.0,appendTo,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Math.java,3,1,0,0,0,0,1,2,37,2,4,0,false
1.0.1,insertPlaceholder,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,4,2,1,0,0,0,0,2,512,1,2,0,true
2.0.0-M1,jjtSetParent,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,3,1,1,0,0,0,0,0,974,1,6,0,false
1.0.3,eagerClone,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,21,11,10,0,0,3,1,4,768,1,2,0,true
0.9.0,groupBy,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IndexOf.java,3,1,0,0,0,0,0,1,37,2,4,0,false
1.0.2,findSliceName,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreManager.java,7,3,2,0,0,3,3,3,1,1,4,1,false
1.2.1,isConnectionFactoryModeManaged,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,0,1,1022,2,7,0,false
0.9.6,setSerialized,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaDataImpl.java,3,1,1,0,0,0,0,0,185,2,3,0,true
0.9.6,setToken,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ApplicationIdTool.java,3,1,1,0,0,0,1,0,185,1,1,0,true
0.9.7,isPersistent,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,5,2,0,0,0,2,0,3,334,5,17,0,true
1.0.2,newPath,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,5,3,1,0,0,1,2,0,629,2,6,0,true
1.0.0,set,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/FileValue.java,3,1,0,0,0,0,0,1,366,2,2,0,false
0.9.7,getStringValue,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,3,1,0,0,0,1,1,2,334,1,3,0,true
1.2.1,fetchFloat,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,3,1,0,0,0,1,1,1,1022,1,1,0,false
0.9.6,initialize,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,1,1,0,0,0,0,0,0,185,2,4,0,false
1.0.3,toString,openjpa-kernel/src/main/java/org/apache/openjpa/util/CacheMap.java,9,1,0,1,1,1,0,2,785,2,2,0,false
0.9.6,current,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractJDBCSeq.java,3,1,0,0,0,1,1,0,168,1,2,0,false
0.9.7,supportsDifferentTableCorrelationNames,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java,3,1,0,0,0,1,0,0,243,2,2,0,false
1.0.1,addToCollection,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,15,3,4,0,0,0,4,2,529,1,2,0,false
0.9.6,whereForeignKey,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,3,1,0,0,0,0,0,1,168,1,1,0,false
0.9.6,isClob,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingRepository.java,9,7,2,0,0,4,3,2,168,2,5,5,true
2.0.0-M1,notEqual,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java,3,1,0,0,0,1,0,1,974,1,5,0,false
0.9.6,getCustomFetchGroups,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,16,5,7,0,0,1,2,4,185,4,13,1,true
2.0.0-M1,get,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractQueryCache.java,1,1,0,0,0,0,1,0,974,3,3,0,false
1.0.1,createIndex,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,10,3,3,1,0,2,1,3,512,1,1,3,true
1.2.1,clear,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataFactory.java,6,4,0,0,0,0,0,0,1022,1,1,0,false
1.2.1,setIndex,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java,3,1,1,0,0,0,0,0,1005,1,1,0,false
2.0.0-M1,or,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/BinaryExpressionPredicate.java,3,1,0,0,0,1,0,0,54,1,2,0,false
1.0.0,setIgnoreNonPersistent,openjpa-kernel/src/main/java/org/apache/openjpa/meta/NoneMetaDataFactory.java,2,1,0,0,0,0,0,0,457,1,1,0,false
1.0.1,lastChild,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,3,1,0,0,0,1,8,1,529,1,2,0,true
1.0.3,getConnectionUserName,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,785,1,2,0,false
0.9.0,getCachedMetaData,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,3,1,0,0,0,1,4,0,45,3,8,0,false
0.9.6,getHintValues,openjpa-kernel/src/main/java/org/apache/openjpa/meta/QueryMetaData.java,3,2,0,0,0,1,2,0,185,2,2,0,false
1.2.0,supportsRandomAccess,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,3,1,0,0,0,1,5,1,787,1,1,0,true
1.0.1,getMetaDataFactory,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,3,1,0,0,0,1,25,0,529,1,2,0,false
1.0.0,newAnnotationSerializer,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,1,1,0,0,0,0,2,0,457,3,8,0,true
1.0.3,getValue,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Null.java,3,1,0,0,0,1,0,0,768,1,1,0,false
1.2.0,populate,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,7,3,2,0,0,0,1,3,804,1,1,1,false
1.0.2,getTransactionIsolation,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedConnection.java,3,1,0,0,0,1,0,0,1,1,1,0,false
1.0.0,fetchDouble,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,0,0,0,457,1,1,0,false
1.0.0,removeDereferencedDependent,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,11,5,2,0,1,0,1,7,457,4,6,0,true
1.0.1,serializing,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,10,3,0,0,1,2,0,8,529,3,5,1,true
0.9.6,setText,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,3,1,1,0,0,0,1,0,185,3,9,0,true
1.1.0,newColumn,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary.java,5,2,1,0,0,1,0,0,706,2,3,1,true
0.9.0,replaceLongField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.7,getInterfaceImpl,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,3,1,0,0,0,1,6,0,334,3,7,0,true
1.1.0,setCloseOnManagedCommit,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java,3,1,1,0,0,0,0,0,723,2,3,0,false
1.0.2,replaceShortField,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,612,2,2,0,true
2.0.0-M1,storeObjectField,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,957,1,1,0,false
0.9.6,getSequence,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/NativeJDBCSeq.java,3,1,0,0,0,1,0,0,168,2,2,0,false
0.9.6,getForeignKey,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneMappingDefaults.java,3,1,0,0,0,1,0,0,168,1,1,0,false
2.0.0-M1,isLRS,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java,3,1,0,0,0,1,0,1,957,1,2,0,false
1.2.0,storeIntField,openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java,3,1,0,0,0,0,0,1,804,1,1,0,true
0.9.0,beforeConfigurationLoad,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCProductDerivation.java,1,1,0,0,0,0,1,0,37,2,2,0,false
1.0.2,load,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,1,1,0,0,0,0,1,0,629,1,1,0,false
2.0.0-M1,getMetaData,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingPreparedStatement.java,3,1,0,0,0,1,0,0,883,2,2,0,false
0.9.0,parseStrategy,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,25,8,0,0,0,0,1,8,45,2,6,0,false
2.0.0-M1,fetchBooleanField,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,1,0,0,957,1,1,0,false
1.0.0,flush,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/OperationOrderUpdateManager.java,8,4,2,0,0,1,1,1,440,2,2,0,false
2.0.0-M1,executeOn,openjpa-lib/src/main/java/org/apache/openjpa/lib/ant/AbstractTask.java,1,1,0,0,0,0,1,0,883,1,2,0,false
1.0.0,newMappingRepositoryInstance,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,3,1,0,0,0,1,0,2,440,2,2,0,true
1.2.1,close,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,4,1,0,0,0,0,0,3,1022,3,12,0,false
0.9.6,close,openjpa-kernel/src/main/java/org/apache/openjpa/meta/SequenceMetaData.java,7,4,0,0,1,0,1,0,185,1,2,2,true
1.0.1,fromLockLevel,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,5,3,0,0,0,3,3,0,529,1,2,0,false
1.1.0,setHint,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,43,19,8,0,2,2,1,12,723,1,2,6,true
1.2.1,selectValue,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerRelationMapTableFieldStrategy.java,3,1,0,0,0,0,0,0,495,2,3,1,false
1.2.1,setFetchDirection,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,3,1,0,0,0,0,0,0,1005,1,3,0,false
0.9.0,appendIsNotEmpty,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable.java,2,1,0,0,0,0,0,0,37,2,3,0,false
1.0.3,loadElement,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java,1,1,0,0,0,0,4,0,768,2,2,0,true
0.9.0,setRetainState,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,3,1,0,0,0,0,0,3,45,2,7,0,false
1.0.0,writeLock,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingDataCache.java,9,3,0,0,1,1,0,2,457,1,1,1,false
0.9.6,createImpl,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InterfaceImplGenerator.java,31,7,11,0,2,2,0,7,0,2,2,4,true
1.0.0,addProxyDateMethods,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java,66,14,12,0,0,0,2,2,457,4,5,20,true
1.1.0,broadcast,openjpa-kernel/src/main/java/org/apache/openjpa/event/TCPRemoteCommitProvider.java,19,4,3,0,1,0,0,3,723,1,1,0,false
0.9.6,initialize,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveFieldStrategy.java,4,2,1,0,0,0,0,0,168,2,2,4,false
1.0.3,setDataCache,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,785,1,2,0,false
1.0.0,getTransmitPersistedObjectIds,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitEventManager.java,3,1,0,0,0,1,0,0,457,1,3,0,false
1.2.1,populateFromCompilation,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,3,1,0,0,0,0,0,1,1022,1,1,0,false
0.9.7,supportsExpressionsInOrderBy,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java,3,1,0,0,0,1,0,0,243,2,2,0,false
0.9.0,setId,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java,1,1,0,0,0,0,2,0,45,4,8,0,false
1.2.1,having,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/QueryDefinitionImpl.java,4,1,1,0,0,1,1,0,156,1,1,0,false
1.0.3,setEagerFetchMode,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java,3,1,1,0,0,0,1,0,768,1,2,0,true
1.2.1,indexOf,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingResultList.java,8,2,0,0,1,1,0,1,1022,1,1,1,false
1.2.1,executeSelect,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreQuery.java,5,3,0,1,0,3,1,0,1005,2,2,0,false
0.9.0,replaceDefinedSuperclassFields,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,11,5,3,0,0,1,2,2,45,3,8,0,false
2.0.0-M1,getEmbeddingMapping,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMapping.java,3,1,0,0,0,1,5,1,957,1,1,0,true
1.0.1,setConnectionFactory,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,0,0,2,529,4,5,0,false
0.9.0,setNextSequence,openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractChangeTracker.java,3,1,1,0,0,0,2,0,45,1,4,0,false
2.0.0-M1,setDeclaredInterfacePersistent,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,3,1,1,0,0,0,0,0,974,1,1,0,false
2.0.0-M1,fromFlushBeforeQueries,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,10,3,0,0,0,3,2,0,974,3,5,0,true
2.0.0-M1,replaceCharField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,1,0,0,0,1,0,0,974,5,7,0,true
2.0.0-M1,join,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveFieldStrategy.java,3,1,0,0,0,1,4,0,957,1,1,0,false
1.1.0,replaceBooleanField,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,706,1,1,0,true
0.9.0,getFetchDirection,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java,1,1,0,0,0,0,5,0,37,2,3,0,false
2.0.0-M1,setTransactionIsolation,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingConnection.java,3,1,0,0,0,0,0,0,883,1,1,0,false
1.2.1,size,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingResultList.java,8,2,0,0,1,1,0,1,1022,1,1,1,false
0.9.6,getMaxFetchDepth,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,0,0,185,3,10,0,false
0.9.7,getLocalTransaction,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,3,1,0,0,0,1,0,0,334,4,8,0,false
0.9.0,startPersistenceUnit,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ConfigurationProviderImpl.java,8,3,2,0,0,0,1,5,45,2,8,0,false
1.0.0,setClasspath,openjpa-lib/src/main/java/org/apache/openjpa/lib/ant/AbstractTask.java,3,1,0,0,0,0,0,1,366,3,3,1,false
1.0.3,getTableAlias,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,9,3,2,0,0,3,1,2,768,1,2,0,true
1.2.0,release,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,1,0,0,0,0,5,1,804,2,2,0,true
0.9.0,nontransactional,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,1,0,0,0,0,1,2,45,3,13,0,false
0.9.0,getSQLExceptions,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java,9,4,2,0,0,2,1,0,37,1,2,0,false
2.0.0-M1,setRemote,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,12,1,1,0,1,0,0,6,974,5,7,0,true
1.0.2,groupBy,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,10,2,3,0,1,0,2,2,612,1,1,0,true
0.9.7,addLoadMethod,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java,14,2,5,0,0,1,4,1,334,2,2,5,false
0.9.7,getExtraNameCharacters,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java,3,1,0,0,0,1,0,0,243,2,2,0,false
1.2.0,setValueIndex,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java,3,1,0,0,0,0,0,0,787,1,2,0,true
1.0.3,nextInternal,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/ResultSetResult.java,4,1,0,0,0,1,0,0,768,1,1,0,false
1.2.1,executeQuery,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreQuery.java,56,14,26,0,1,1,0,6,394,1,1,8,false
1.0.2,replaceStringField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,5,1,2,0,0,1,0,0,629,2,2,0,true
0.9.6,providedByteField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,1,0,0,0,0,0,185,2,5,0,false
2.0.0-M1,setConfiguration,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,4,1,2,0,0,0,1,0,974,2,3,0,true
2.0.0-M1,setPort,openjpa-kernel/src/main/java/org/apache/openjpa/event/TCPRemoteCommitProvider.java,3,1,1,0,0,0,0,0,974,1,1,0,false
0.9.0,isJDBCEnabled,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DataSourceLogs.java,3,2,0,0,0,1,27,1,0,1,5,0,false
1.2.1,getDeclaredInterfaces,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,4,2,0,0,0,2,0,0,1022,2,2,0,false
0.9.0,openClassBrace,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/CodeGenerator.java,3,1,0,0,0,0,1,0,45,2,6,1,false
2.0.0-M1,toKeyDataStoreValue,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java,3,1,0,0,0,1,2,2,957,3,4,1,false
1.2.1,getKeyMapping,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java,3,1,0,0,0,1,6,0,1005,1,4,0,false
1.0.1,setXMLAnnotationParser,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataFactory.java,5,3,1,0,0,0,1,2,529,2,3,0,false
0.9.6,setSourceMode,openjpa-kernel/src/main/java/org/apache/openjpa/meta/QueryMetaData.java,3,1,1,0,0,0,2,0,185,2,2,0,false
0.9.0,isEmpty,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCExpressionFactory.java,1,1,0,0,0,0,2,0,37,3,6,0,false
1.2.1,setQuerySQLCache,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,1022,1,5,0,false
0.9.7,getStartIndex,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java,3,1,0,0,0,1,0,1,317,3,4,0,false
0.9.6,getVersionStrategy,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaultsImpl.java,3,1,0,0,0,1,0,0,168,3,3,0,false
0.9.0,setEvictionSchedule,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractDataCache.java,3,1,1,0,0,0,0,0,45,2,5,0,false
0.9.0,persist,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,3,2,0,0,0,0,2,0,45,3,11,0,false
0.9.6,append,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,19,8,3,0,0,1,1,7,168,2,7,0,true
0.9.0,orderBy,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/UnaryOp.java,3,1,0,0,0,0,0,1,37,2,5,0,false
1.2.1,rollbackOptimistic,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,2,1,0,0,0,0,0,0,1005,3,6,0,false
0.9.7,storeBooleanField,openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java,3,2,0,0,0,0,0,1,334,2,5,0,true
2.0.0-M1,setLevel,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryImpl.java,3,1,1,0,0,0,1,0,883,2,3,0,false
0.9.7,initialize,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,0,0,0,334,2,2,0,false
1.0.2,getPCSubclassMetaDatas,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,13,5,6,0,0,2,3,4,629,1,3,0,true
2.0.0-M1,isParseTopDown,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,3,1,0,0,0,1,2,0,974,1,4,0,false
2.0.0-M1,parseAttributeOverrides,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser.java,10,5,2,0,0,0,0,3,957,4,8,0,false
0.9.6,setFloat,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,3,1,0,0,0,0,0,1,168,1,1,0,false
0.9.0,forPackage,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer.java,3,1,0,0,0,1,0,1,0,2,9,0,false
0.9.7,storeObjectField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,4,1,0,0,0,0,0,2,334,3,5,0,false
2.0.0-M1,setMetaDataFactory,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,4,1,1,0,0,0,2,0,974,2,3,0,true
1.0.0,setBoolean,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary.java,3,1,0,0,0,0,0,0,440,1,1,0,true
0.9.6,getWarningHandler,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java,3,1,0,0,0,1,0,0,94,1,1,0,true
