release,class,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration/java.java,getReadAheadEnabled/0,org.apache.hedwig.server.common.ServerConfiguration.getReadAheadEnabled/0,3,1,0,0,0,1,2,0,482,2,3,0,true
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler/java.java,"SubscribeHandler/5[org.apache.hedwig.server.handlers.TopicManager,org.apache.hedwig.server.delivery.DeliveryManager,org.apache.hedwig.server.handlers.PersistenceManager,org.apache.hedwig.server.handlers.SubscriptionManager,org.apache.hedwig.server.handlers.ServerConfiguration]","org.apache.hedwig.server.handlers.SubscribeHandler.SubscribeHandler/5[org.apache.hedwig.server.handlers.TopicManager,org.apache.hedwig.server.delivery.DeliveryManager,org.apache.hedwig.server.handlers.PersistenceManager,org.apache.hedwig.server.handlers.SubscriptionManager,org.apache.hedwig.server.handlers.ServerConfiguration]",9,1,6,0,0,0,0,0,412,2,8,0,false
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils/java.java,"safeProcessResult/4[int,java.lang.String,java.lang.Object,java.lang.String]",".safeProcessResult/4[int,java.lang.String,java.lang.Object,java.lang.String]",17,2,0,0,0,1,0,21,482,1,1,3,true
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager/java.java,"StateManager/2[org.apache.hedwig.jms.StateManager.State,java.lang.Object]","org.apache.hedwig.jms.StateManager.StateManager/2[org.apache.hedwig.jms.StateManager.State,java.lang.Object]",4,1,2,0,0,0,0,0,1,0,0,0,false
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager/java.java,"updateSubscriptionData/5[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionData,org.apache.hedwig.server.subscriptions.Callback<java.lang.Void>,java.lang.Object]","org.apache.hedwig.server.subscriptions.InMemorySubscriptionManager.updateSubscriptionData/5[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionData,org.apache.hedwig.server.subscriptions.Callback<java.lang.Void>,java.lang.Object]",3,1,0,0,0,0,0,0,412,2,5,0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl/java.java,writeBoolean/1[boolean],org.apache.hedwig.jms.message.BytesMessageImpl.WriteOnlyMessage.writeBoolean/1[boolean],3,1,0,0,0,0,2,0,1,0,0,0,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle/java.java,"doAsyncAddEntry/6[org.apache.bookkeeper.client.PendingAddOp,byte[],int,int,org.apache.bookkeeper.client.AsyncCallback.AddCallback,java.lang.Object]","org.apache.bookkeeper.client.LedgerHandle.doAsyncAddEntry/6[org.apache.bookkeeper.client.PendingAddOp,byte[],int,int,org.apache.bookkeeper.client.AsyncCallback.AddCallback,java.lang.Object]",34,6,0,2,2,0,2,1,445,1,2,3,false
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole/java.java,"printTopicSubscriptions/1[java.util.Map<org.apache.hedwig.admin.console.ByteString,org.apache.hedwig.admin.console.SubscriptionState>]","org.apache.hedwig.admin.console.HedwigConsole.DescribeCmd.printTopicSubscriptions/1[java.util.Map<org.apache.hedwig.admin.console.ByteString,org.apache.hedwig.admin.console.SubscriptionState>]",11,3,0,1,0,1,1,0,216,2,7,1,false
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats/java.java,resetRequestCounters/0,org.apache.bookkeeper.proto.ServerStats.resetRequestCounters/0,3,1,2,0,0,0,0,0,482,1,1,0,true
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager/java.java,"readTopicPersistenceInfo/3[org.apache.hedwig.server.meta.ByteString,org.apache.hedwig.server.meta.Callback<org.apache.hedwig.server.meta.Versioned<org.apache.hedwig.server.meta.LedgerRanges>>,java.lang.Object]","org.apache.hedwig.server.meta.TopicPersistenceManager.readTopicPersistenceInfo/3[org.apache.hedwig.server.meta.ByteString,org.apache.hedwig.server.meta.Callback<org.apache.hedwig.server.meta.Versioned<org.apache.hedwig.server.meta.LedgerRanges>>,java.lang.Object]",1,1,0,0,0,0,0,0,191,1,1,0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor/java.java,"visit/2[org.apache.hedwig.jms.selector.ASTGreaterThan,org.apache.hedwig.jms.selector.SelectorEvalState]","org.apache.hedwig.jms.selector.TreeDumperSelectorParserVisitor.visit/2[org.apache.hedwig.jms.selector.ASTGreaterThan,org.apache.hedwig.jms.selector.SelectorEvalState]",8,1,0,2,0,1,0,3,1,0,0,0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader/java.java,hasDoubleValue/0,org.apache.hedwig.jms.message.header.JmsHeader.JmsValue.Builder.hasDoubleValue/0,3,2,0,0,0,1,0,0,1,0,0,0,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats/java.java,setEnsembleSize/1[int],org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.Builder.setEnsembleSize/1[int],6,1,2,0,0,1,2,0,205,2,6,0,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager/java.java,end/0,org.apache.bookkeeper.meta.LedgerManager.LedgerRange.end/0,3,1,0,0,0,1,0,0,420,3,5,0,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl/java.java,"LedgerDescriptorReadOnlyImpl/2[long,org.apache.bookkeeper.bookie.LedgerStorage]","org.apache.bookkeeper.bookie.LedgerDescriptorReadOnlyImpl.LedgerDescriptorReadOnlyImpl/2[long,org.apache.bookkeeper.bookie.LedgerStorage]",3,1,0,0,0,0,0,0,384,1,1,0,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory/java.java,uninitialize/0,org.apache.bookkeeper.meta.HierarchicalLedgerManagerFactory.uninitialize/0,2,1,0,0,0,0,0,0,213,2,3,0,false
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils/java.java,prefixes/1[java.lang.String],org.apache.hedwig.util.PathUtils.prefixes/1[java.lang.String],11,3,3,1,0,1,0,0,482,0,0,1,false
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils/java.java,"operationComplete/2[int,java.util.List<java.lang.String>]",".operationComplete/2[int,java.util.List<java.lang.String>]",10,2,3,0,0,0,0,0,412,1,1,1,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader/java.java,internalGetValueMap/0,internalGetValueMap/0,3,1,0,0,0,1,0,0,1,0,0,0,false
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils/java.java,"getResponseForException/2[org.apache.hedwig.protoextensions.PubSubException,long]","org.apache.hedwig.protoextensions.PubSubResponseUtils.getResponseForException/2[org.apache.hedwig.protoextensions.PubSubException,long]",3,1,0,0,0,1,0,2,412,2,3,0,false
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol/java.java,clearStopDeliveryRequest/0,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.clearStopDeliveryRequest/0,11,2,2,0,0,1,0,1,412,2,14,1,false
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager/java.java,"createSubscriptionData/5[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.SubscriptionData,org.apache.hedwig.server.subscriptions.Callback<org.apache.hedwig.server.subscriptions.Version>,java.lang.Object]","org.apache.hedwig.server.subscriptions.InMemorySubscriptionManager.createSubscriptionData/5[org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.ByteString,org.apache.hedwig.server.subscriptions.SubscriptionData,org.apache.hedwig.server.subscriptions.Callback<org.apache.hedwig.server.subscriptions.Version>,java.lang.Object]",3,1,0,0,0,0,0,0,412,2,5,0,false
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager/java.java,read/0,org.apache.hedwig.server.topics.MMTopicManager.MMGetOwnerOp.read/0,49,1,0,0,0,0,3,2,396,1,1,2,false
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol/java.java,mergeFrom/1[org.apache.hedwig.protocol.PubSubProtocol.Map.Entry],org.apache.hedwig.protocol.PubSubProtocol.Map.Entry.Builder.mergeFrom/1[org.apache.hedwig.protocol.PubSubProtocol.Map.Entry],11,4,0,0,0,2,3,7,412,2,14,1,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager/java.java,close/0,org.apache.bookkeeper.meta.LedgerUnderreplicationManager.close/0,1,1,0,0,0,0,0,0,157,1,2,0,false
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin/java.java,"topicSubscriberPath/2[org.apache.hedwig.admin.ByteString,org.apache.hedwig.admin.ByteString]","org.apache.hedwig.admin.HedwigAdmin.topicSubscriberPath/2[org.apache.hedwig.admin.ByteString,org.apache.hedwig.admin.ByteString]",3,1,0,0,0,1,2,1,216,2,6,0,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats/java.java,registerAllExtensions/1[com.google.protobuf.ExtensionRegistry],org.apache.bookkeeper.proto.DataFormats.registerAllExtensions/1[com.google.protobuf.ExtensionRegistry],2,1,0,0,0,0,0,0,205,2,6,0,false
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol/java.java,setMessageBound/1[int],org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.Builder.setMessageBound/1[int],6,1,2,0,0,1,3,0,412,2,14,0,false
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager/java.java,CloseSubscriptionListener/1[org.apache.hedwig.server.handlers.TopicSubscriber],org.apache.hedwig.server.handlers.SubscriptionChannelManager.CloseSubscriptionListener.CloseSubscriptionListener/1[org.apache.hedwig.server.handlers.TopicSubscriber],3,1,1,0,0,0,1,0,88,2,2,0,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean/java.java,getServerState/0,org.apache.bookkeeper.proto.BookieServerMXBean.getServerState/0,1,1,0,0,0,0,0,0,480,0,0,0,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry/java.java,"makeObjectName/2[java.lang.String,org.apache.bookkeeper.jmx.ZKMBeanInfo]","org.apache.bookkeeper.jmx.BKMBeanRegistry.makeObjectName/2[java.lang.String,org.apache.bookkeeper.jmx.ZKMBeanInfo]",15,3,3,3,1,2,0,2,216,1,1,2,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator/java.java,"operationComplete/2[int,org.apache.bookkeeper.client.LedgerMetadata]",".operationComplete/2[int,org.apache.bookkeeper.client.LedgerMetadata]",10,2,1,1,0,0,0,17,152,1,3,0,false
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol/java.java,getType/0,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.getType/0,3,1,0,0,0,1,0,1,412,2,14,0,false
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException/java.java,ZKException/0,org.apache.bookkeeper.client.BKException.ZKException.ZKException/0,3,1,0,0,0,0,1,0,482,0,0,0,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie/java.java,parse/1[java.util.Scanner],org.apache.bookkeeper.bookie.Cookie.parse/1[java.util.Scanner],15,3,5,0,0,1,2,1,398,2,3,0,false
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean/java.java,getNumPendingCacheRequests/0,org.apache.hedwig.server.persistence.ReadAheadCacheBean.getNumPendingCacheRequests/0,3,1,0,0,0,1,0,0,366,1,2,1,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats/java.java,getNumFailedOps/0,org.apache.hedwig.server.netty.ServerStats.OpStatData.getNumFailedOps/0,3,1,0,0,0,1,0,0,412,1,1,0,false
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter/java.java,formatMessage/1[org.apache.hedwig.data.Message],org.apache.hedwig.data.MessageFormatter.formatMessage/1[org.apache.hedwig.data.Message],46,7,7,3,0,0,2,1,219,0,0,7,false
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback/java.java,PubSubCallback/1[org.apache.hedwig.client.data.PubSubData],org.apache.hedwig.client.handlers.PubSubCallback.PubSubCallback/1[org.apache.hedwig.client.data.PubSubData],3,1,1,0,0,0,6,0,482,0,0,0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade/java.java,resetStartInfoSet/0,org.apache.hedwig.jms.spi.HedwigMessagingSessionFacade.resetStartInfoSet/0,6,1,0,0,0,0,4,0,1,1,1,0,false
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol/java.java,addTriedServers/1[com.google.protobuf.ByteString],org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.addTriedServers/1[com.google.protobuf.ByteString],9,2,0,0,0,1,1,1,412,2,14,0,false
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean/java.java,registerJMX/1[org.apache.hedwig.server.persistence.HedwigMBeanInfo],org.apache.hedwig.server.persistence.ReadAheadCache.registerJMX/1[org.apache.hedwig.server.persistence.HedwigMBeanInfo],10,2,2,0,1,0,0,1,366,0,0,2,false
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback/java.java,"operationFinished/2[java.lang.Object,org.apache.hedwig.client.netty.impl.ResponseBody]","org.apache.hedwig.client.netty.impl.ResubscribeCallback.operationFinished/2[java.lang.Object,org.apache.hedwig.client.netty.impl.ResponseBody]",12,4,0,1,1,0,0,2,42,1,1,0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant/java.java,isTrue/0,org.apache.hedwig.jms.selector.SelectorConstant.isTrue/0,8,3,0,1,0,1,0,2,1,0,0,1,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory/java.java,newLedgerManager/0,org.apache.bookkeeper.meta.HierarchicalLedgerManagerFactory.newLedgerManager/0,3,1,0,0,0,1,1,1,213,2,3,0,false
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager/java.java,getSubscriptionChannel/1[java.net.InetSocketAddress],org.apache.hedwig.client.netty.impl.AbstractHChannelManager.getSubscriptionChannel/1[java.net.InetSocketAddress],1,1,0,0,0,0,1,0,113,1,1,0,false
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager/java.java,setNotConnected/1[org.apache.hedwig.protocol.PubSubProtocol.SubscriptionEvent],org.apache.hedwig.server.delivery.FIFODeliveryManager.ActiveSubscriberState.setNotConnected/1[org.apache.hedwig.protocol.PubSubProtocol.SubscriptionEvent],20,5,2,0,0,1,1,2,412,3,14,0,false
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole/java.java,getPrintWatches/0,org.apache.hedwig.admin.console.HedwigConsole.getPrintWatches/0,3,1,0,0,0,1,1,0,286,2,2,0,false
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler/java.java,"ProxyStopDeliveryHandler/2[org.apache.hedwig.server.proxy.Subscriber,org.apache.hedwig.server.proxy.ChannelTracker]","org.apache.hedwig.server.proxy.ProxyStopDeliveryHandler.ProxyStopDeliveryHandler/2[org.apache.hedwig.server.proxy.Subscriber,org.apache.hedwig.server.proxy.ChannelTracker]",4,1,2,0,0,0,1,0,412,0,0,0,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats/java.java,newBuilder/0,org.apache.bookkeeper.proto.DataFormats.CookieFormat.newBuilder/0,3,1,0,0,0,1,12,1,205,2,6,0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader/java.java,getBooleanValue/0,org.apache.hedwig.jms.message.header.JmsHeader.JmsValue.Builder.getBooleanValue/0,3,1,0,0,0,1,0,0,1,0,0,0,false
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle/java.java,"safeOperationComplete/2[int,java.lang.Void]",".safeOperationComplete/2[int,java.lang.Void]",23,3,0,1,0,0,0,4,515,0,0,0,false
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol/java.java,"AddResponse/4[byte,int,long,long]","org.apache.bookkeeper.proto.BookieProtocol.AddResponse.AddResponse/4[byte,int,long,long]",3,1,0,0,0,0,3,0,482,2,2,0,false
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol/java.java,newBuilder/1[org.apache.hedwig.protocol.PubSubProtocol.HubLoadData],org.apache.hedwig.protocol.PubSubProtocol.HubLoadData.newBuilder/1[org.apache.hedwig.protocol.PubSubProtocol.HubLoadData],3,1,0,0,0,1,1,2,412,2,14,0,false
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager/java.java,"safeProcessResult/4[int,java.lang.String,java.lang.Object,org.apache.hedwig.server.persistence.Stat]",".safeProcessResult/4[int,java.lang.String,java.lang.Object,org.apache.hedwig.server.persistence.Stat]",9,2,1,1,0,1,0,4,482,1,1,1,true
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol/java.java,getMessageFilter/0,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionPreferences.getMessageFilter/0,14,3,4,0,0,2,4,0,412,2,14,2,false
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl/java.java,"doConnect/2[org.apache.hedwig.client.netty.PubSubData,java.net.InetSocketAddress]","org.apache.hedwig.client.netty.HedwigClientImpl.doConnect/2[org.apache.hedwig.client.netty.PubSubData,java.net.InetSocketAddress]",9,2,2,1,0,0,12,1,442,2,9,0,false
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager/java.java,initialValue/0,.initialValue/0,13,2,3,0,1,2,0,2,482,1,1,1,false
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule/java.java,getAckSet/0,org.apache.bookkeeper.client.DistributionSchedule.getAckSet/0,1,1,0,0,0,0,0,0,412,1,2,0,false
