release,method,path,className,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
4.0.0,setClientTcpNoDelay,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,,4,1,0,0,0,1,0,0,18,2,3,0,false
4.0.0,getLastLocalSeqIdDelivered,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,,3,1,0,0,0,1,0,0,4,2,3,0,false
4.0.0,setZkServers,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,,4,1,0,0,0,1,2,0,18,2,3,0,false
4.0.0,safeRun,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,,10,3,0,1,0,1,0,24,4,2,11,1,false
4.0.0,getLocalAddress,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,,8,2,0,0,1,2,0,2,4,3,10,1,false
4.0.0,getLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,,3,1,0,0,0,1,12,0,4,2,2,0,false
4.0.0,deleteLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,,22,2,1,1,0,0,2,6,4,2,6,3,false
4.0.0,getConf,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,,3,1,0,0,0,1,4,0,4,2,8,0,false
4.0.0,operationFinished,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,,8,2,2,1,0,0,0,0,4,1,2,0,false
4.0.0,unsubscribe,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,,13,3,0,2,1,0,2,8,4,1,3,0,false
4.0.0,readComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,,22,2,3,1,0,1,0,16,4,2,5,5,false
4.0.0,getlastConfirmed,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,,3,1,0,0,0,1,1,0,4,2,11,0,false
4.0.0,write,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,,20,4,5,3,1,1,1,1,4,2,4,0,false
4.0.0,releasePage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,,6,2,0,0,0,0,9,0,4,2,2,0,false
4.0.0,getChannelForHost,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,,3,1,0,0,0,1,0,0,4,2,4,0,false
4.0.0,main,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,,14,5,1,1,0,1,0,3,4,2,2,0,false
4.0.0,newZookeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,,27,1,2,0,0,1,3,0,4,3,13,4,false
4.0.0,writeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,,1,1,0,0,0,0,4,0,4,2,2,0,false
4.0.0,update,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,,3,1,0,0,0,0,0,0,4,2,3,0,false
4.0.0,verifyDigest,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,,3,1,0,0,0,0,1,1,4,2,4,0,false
4.0.0,readEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,,24,1,4,2,0,0,1,2,4,3,8,6,false
4.0.0,process,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,,2,1,0,0,0,0,0,0,4,3,5,0,false
4.0.0,initializeNetty,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,,13,3,4,0,0,0,1,1,4,2,5,0,false
4.0.0,getFailureException,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,,3,1,0,0,0,1,4,0,4,1,2,0,false
4.0.0,hasSubscription,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,,1,1,0,0,0,0,0,0,4,1,1,0,false
4.0.0,openLedgerNoRecovery,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,,8,2,1,0,0,1,0,9,4,2,8,0,false
4.0.0,getMaximumOutstandingMessages,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,,3,1,0,0,0,1,4,0,4,1,2,0,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,,5,2,0,0,0,0,3,1,4,2,6,0,false
4.0.0,flush,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,,14,3,1,0,0,1,3,0,4,2,3,0,false
4.0.0,curry,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,,11,1,0,0,0,1,0,1,4,2,3,0,false
4.0.0,createTempDirectory,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,,3,1,0,0,0,1,0,1,4,1,1,0,false
4.0.0,main,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,,13,3,1,0,0,0,0,9,4,3,5,0,false
4.0.0,closeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,,1,1,0,0,0,0,1,0,4,2,4,0,false
4.0.0,main,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,,25,5,4,3,2,0,0,6,4,2,5,0,false
4.0.0,subUnsub,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,,29,10,3,2,1,0,2,7,4,1,3,0,false
4.0.0,operationFailed,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,,6,1,2,1,0,0,0,9,4,1,3,0,false
4.0.0,openChannel,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,,4,1,1,1,0,1,4,1,4,3,13,0,false
4.0.0,addListener,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,,3,1,0,0,0,0,0,0,4,2,3,0,false
4.0.0,getEnsembles,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,,3,1,0,0,0,1,7,0,4,3,6,0,false
4.0.0,usage,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,,3,1,0,0,0,0,1,0,4,3,5,0,false
4.0.0,readLastConfirmed,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,,11,3,1,0,0,1,0,8,4,2,11,0,false
4.0.0,getEntriesPerPage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,,3,1,0,0,0,1,1,0,4,2,6,0,false
4.0.0,removeChannelForTopic,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,,3,1,0,0,0,0,0,0,4,1,3,0,false
4.0.0,initializeNettyHandlers,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,,9,1,2,0,0,1,1,4,4,2,5,0,false
4.0.0,writeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,,9,2,0,1,0,0,0,6,4,2,5,1,false
4.0.0,startDelivery,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,,19,3,3,3,0,0,1,1,4,1,3,2,false
4.0.0,getLastEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,,20,5,4,1,0,1,1,4,4,2,6,1,false
4.0.0,run,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,,33,9,6,1,1,0,0,4,4,3,7,9,false
4.0.0,shutdown,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,,5,2,1,0,0,0,2,0,4,1,1,0,false
4.0.0,create,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,,8,2,0,0,0,2,3,5,4,2,2,0,false
4.0.0,uncaughtException,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,,3,1,0,0,0,0,0,0,4,2,5,0,false
4.0.0,asyncProcessLedgersInSingleNode,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,,22,1,0,0,0,0,2,1,8,1,1,1,false
4.0.0,multiCallback,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,,32,2,0,0,0,2,2,0,4,2,3,0,false
4.0.0,readRequest,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,,4,1,1,0,0,0,1,1,4,3,7,0,false
4.0.0,recoverBookieData,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,,19,2,1,0,0,0,1,4,4,2,5,0,false
4.0.0,waitZero,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,,5,2,0,0,0,0,1,0,4,3,13,0,false
4.0.0,setLastConfirmed,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,,3,1,1,0,0,0,2,0,4,2,11,0,false
4.0.0,getLedgerId,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,,3,1,0,0,0,1,0,0,4,3,13,0,false
4.0.0,putIntoTable,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,,8,2,2,0,0,0,2,2,4,2,6,0,false
4.0.0,getLedgerPasswd,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,,3,1,0,0,0,1,1,0,4,2,5,0,false
4.0.0,operationFinished,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,,12,4,0,2,1,0,0,4,4,1,3,0,false
4.0.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,,17,9,5,0,0,0,0,3,4,2,3,5,false
4.0.0,retrySubscribeRequest,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,,4,2,0,0,0,1,3,8,4,1,3,0,false
4.0.0,getBookieClient,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,,3,1,0,0,0,1,1,0,4,2,8,0,false
4.0.0,readEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,,12,2,1,1,1,1,2,4,4,3,13,0,false
4.0.0,consume,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,,9,3,2,2,0,0,0,2,4,1,3,0,false
4.0.0,getLastSeqIdCommunicatedExternally,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,,3,1,0,0,0,1,1,0,4,2,3,0,false
4.0.0,canProceedWithRecovery,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,,1,1,0,0,0,0,1,0,4,2,2,0,false
4.0.0,processPacket,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,,1,1,0,0,0,0,1,0,4,3,7,0,false
4.0.0,connect,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,,37,2,3,1,0,0,3,1,4,3,8,0,false
4.0.0,isNioServerRunning,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,,3,1,0,0,0,1,1,1,4,3,10,0,false
4.0.0,getLedgerNodePath,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,,3,1,0,1,0,1,3,1,4,2,2,0,false
4.0.0,loadConfFile,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,,14,3,0,3,1,0,1,0,4,3,10,1,false
4.0.0,setBookiePort,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,,4,1,0,0,0,1,2,0,18,2,3,0,false
4.0.0,chooseThread,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,,6,2,0,0,0,2,1,1,4,1,1,0,false
4.0.0,logger,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,,3,1,0,0,0,1,0,2,4,2,3,0,false
4.0.0,halt,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,,3,1,0,0,0,0,2,0,4,1,3,0,false
4.0.0,stop,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,,3,1,0,0,0,0,1,1,4,2,3,0,false
4.0.0,setBookieRecoveryPasswd,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,,4,1,0,0,0,1,0,0,18,2,3,0,false
4.0.0,asyncRecoveryAddEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,,4,1,1,0,0,0,0,1,4,2,11,0,false
4.0.0,getActiveLedgers,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,,25,1,0,0,0,0,2,0,4,2,5,2,false
4.0.0,getMessageConsumeRetryWaitTime,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,,3,1,0,0,0,1,1,0,4,1,2,0,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,,3,1,1,0,0,0,2,0,4,3,6,0,false
4.0.0,accept,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,,6,2,0,0,0,2,0,0,4,3,13,0,false
4.0.0,processResult,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,,15,3,0,3,0,1,0,8,40,2,5,4,false
4.0.0,sendResponse,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,,13,3,0,0,0,1,2,2,4,3,7,1,false
4.0.0,clear,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,,14,3,2,0,1,0,2,1,4,3,7,3,false
4.0.0,initiate,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,,3,1,0,0,0,0,2,4,4,2,3,1,false
4.0.0,handleBookieFailure,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,,38,4,2,5,1,1,1,6,4,2,11,2,false
4.0.0,getVersion,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,,3,1,0,0,0,1,2,0,4,2,2,0,false
4.0.0,stop,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,,3,1,0,0,0,0,1,2,4,2,3,0,false
4.0.0,cmpMasterKey,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,,3,1,0,0,0,1,2,0,4,2,4,0,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,,3,1,0,0,0,0,0,1,4,1,2,0,false
4.0.0,getSubscribeResponseHandler,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,,3,1,0,0,0,1,0,0,4,1,4,0,false
4.0.0,setRC,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,,3,1,1,0,0,0,2,0,4,2,11,0,false
4.0.0,canProceedWithRecovery,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,,20,6,5,1,0,3,0,1,4,1,1,0,false
4.0.0,asyncPublish,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,,1,1,0,0,0,0,2,0,4,1,1,0,false
4.0.0,writeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,,20,6,3,2,0,2,0,4,4,2,3,3,false
4.0.0,errorOutOutstandingEntries,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,,8,3,0,0,0,0,1,2,4,3,8,0,false
4.0.0,getMacCodeLength,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,,3,1,0,0,0,1,0,0,4,2,3,0,false
4.0.0,addCnxn,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,,5,1,0,0,0,0,1,0,4,3,7,0,false
4.0.0,writeBuffers,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,,26,8,6,12,0,1,2,4,4,2,6,4,false
4.0.0,setCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,,3,1,1,0,0,0,0,0,4,2,2,0,false
4.0.0,getSubscribeReconnectRetryWaitTime,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,,3,1,0,0,0,1,1,0,4,1,2,0,false
4.0.0,operationFailed,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,,9,2,3,1,0,0,0,0,4,1,2,0,false
4.0.0,waitForServerUp,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,,41,8,9,2,3,2,1,0,4,3,5,4,false
4.0.0,hasMoreElements,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,,3,1,0,0,0,1,0,0,4,2,3,0,false
4.0.0,getMaxBackupJournals,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,,3,1,0,0,0,1,1,0,18,2,3,0,false
4.0.0,getFirstEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,,3,1,0,0,0,1,15,0,4,2,2,0,false
4.0.0,getAvailableBookies,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,,29,2,1,0,0,0,1,1,4,2,5,2,false
4.0.0,setThrottleValue,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,,4,1,0,0,0,1,0,0,18,2,3,0,false
4.0.0,asyncSubUnsub,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,,16,5,2,1,0,0,3,6,4,1,3,6,false
4.0.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,,7,2,0,0,0,1,0,1,4,2,3,0,false
4.0.0,compare,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,,3,1,0,1,0,1,0,1,4,2,6,0,false
4.0.0,read,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,,14,3,4,1,0,2,0,1,4,1,2,0,false
4.0.0,release,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,,11,4,0,0,1,0,6,0,4,2,4,0,false
4.0.0,setServerTcpNoDelay,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,,4,1,0,0,0,1,0,0,18,2,3,0,false
4.0.0,subscribe,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,,3,1,0,0,0,0,2,2,4,1,2,0,false
4.0.0,deleteSubscriptionState,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,,1,1,0,0,0,0,2,0,4,2,3,0,false
4.0.0,fullRead,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,,11,3,3,0,0,2,3,0,4,3,13,0,false
4.0.0,toString,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,,3,1,0,0,0,1,0,0,4,3,8,0,false
4.0.0,sendingFinished,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,,12,3,3,1,0,1,2,4,4,2,3,0,false
4.0.0,getVersion,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,,3,1,0,0,0,1,2,0,4,2,3,0,false
4.0.0,messageReceived,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,,33,10,2,3,0,2,0,17,4,1,4,5,false
4.0.0,getPageSize,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,,3,1,0,0,0,1,1,0,4,2,6,0,false
4.0.0,sendBuffers,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,,21,6,5,1,0,0,1,1,4,3,7,2,false
4.0.0,getEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,,11,2,1,0,1,2,3,0,4,1,2,0,false
4.0.0,doConsume,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,,22,2,4,1,0,0,2,2,4,1,3,1,false
4.0.0,use,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,,3,1,0,0,0,0,2,0,4,2,4,0,false
4.0.0,dec,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,,4,1,0,0,0,0,6,0,4,1,1,0,false
4.0.0,getFile,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,,3,1,0,0,0,1,1,0,4,2,4,0,false
4.0.0,channelDisconnected,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,,28,11,4,4,0,2,0,18,4,1,4,1,false
4.0.0,channelDisconnected,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,,6,1,1,1,0,0,0,1,4,3,8,0,false
4.0.0,toString,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,,9,2,1,0,0,1,0,2,4,2,2,0,false
4.0.0,checkDirectoryLayoutVersion,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,,36,6,6,2,3,1,3,1,4,3,13,1,false
4.0.0,recover,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,,7,2,0,0,0,1,2,5,4,2,11,0,false
4.0.0,initiate,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,,3,1,0,0,0,0,4,4,4,2,8,0,false
4.0.0,processPacket,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,,92,13,19,12,2,0,0,15,4,3,10,28,false
4.0.0,handleSubscribeMessage,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,,14,5,2,2,0,0,1,1,4,3,5,2,false
4.0.0,setEntryId,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,,3,1,1,0,0,0,1,0,4,2,3,0,false
4.0.0,getLastEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,,8,3,1,3,0,2,2,1,4,2,2,0,false
4.0.0,getLedgerDigestType,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,,3,1,0,0,0,1,1,0,4,2,5,0,false
4.0.0,operationFinished,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,,4,3,0,0,0,0,0,22,4,2,3,0,false
4.0.0,run,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,,19,6,1,0,2,0,0,3,4,3,10,0,false
4.0.0,shutdown,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,,5,1,1,0,0,0,1,1,4,2,8,0,false
4.0.0,handleAddResponse,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,,19,4,3,3,0,1,1,2,4,3,8,0,false
4.0.0,flush,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,,17,4,1,2,1,0,2,1,4,1,2,1,false
4.0.0,asyncReadEntries,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,,12,5,0,0,1,1,4,3,4,2,11,0,false
4.0.0,process,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,,5,2,0,0,0,0,0,0,4,2,5,1,false
4.0.0,run,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,,4,1,1,0,0,0,0,6,4,1,3,3,false
4.0.0,asyncCloseSubscription,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,,26,3,4,2,0,0,2,3,4,1,3,2,false
4.0.0,operationFailed,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,,5,3,0,0,0,0,0,1,4,2,3,0,false
4.0.0,join,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,,3,1,0,0,0,0,1,0,4,3,10,0,false
4.0.0,parseArgs,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,,33,7,6,1,1,2,1,7,4,3,10,4,false
4.0.0,decRef,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,,3,1,0,0,0,0,1,0,4,2,4,0,false
4.0.0,submitOrdered,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,,3,1,0,0,0,0,7,1,4,1,1,1,false
4.0.0,getMaximumMessageSize,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,,3,1,0,1,0,1,1,0,4,1,2,0,false
4.0.0,loadConf,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,,4,1,1,0,0,0,2,0,4,2,2,0,false
4.0.0,deleteDirectory,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,,18,6,1,2,0,2,2,1,4,1,1,0,false
4.0.0,readComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,,19,4,3,3,0,3,0,11,4,2,5,2,false
4.0.0,errorOutReadKey,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,,12,1,0,0,0,0,5,2,4,3,8,1,false
4.0.0,asyncPublish,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,,21,5,3,1,0,1,1,7,4,2,4,2,false
4.0.0,nextElement,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,,3,1,0,0,0,1,0,0,4,2,3,0,false
4.0.0,asyncOpenLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,,3,1,0,0,0,0,3,3,4,2,8,0,false
4.0.0,handleUnsubscribeResponse,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,,22,6,0,4,0,0,1,5,4,1,3,4,false
4.0.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,,45,4,3,0,0,0,0,0,4,1,3,1,false
4.0.0,transientErrorOnSend,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,,3,1,0,0,0,0,0,1,4,2,3,0,false
4.0.0,readLastConfirmedComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,,9,2,2,0,0,0,0,0,4,2,8,0,false
4.0.0,process,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,,20,6,1,0,1,0,0,2,4,3,13,4,false
4.0.0,shutdown,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,,26,8,0,0,1,0,9,9,4,2,5,0,false
4.0.0,addEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,,13,1,1,0,0,0,3,3,4,2,6,0,false
4.0.0,getOpenFileLimit,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,,3,1,0,0,0,1,1,0,18,2,3,0,false
4.0.0,deleteComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,,1,1,0,0,0,0,1,0,4,2,4,0,false
4.0.0,deleteComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,,5,1,1,0,0,0,0,2,4,2,8,2,false
