release,class,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
0.9.6,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser/java.java,endSQLResultSetMapping/0,org.apache.openjpa.persistence.jdbc.XMLPersistenceMappingParser.endSQLResultSetMapping/0,3,1,0,0,0,0,2,0,168,0,0,0,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy/java.java,getTable/0,org.apache.openjpa.jdbc.meta.strats.EmbedFieldStrategy.EmbeddedRow.getTable/0,3,1,0,0,0,1,0,0,168,3,5,0,false
0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RangeResultObjectProvider/java.java,"getLocale/2[org.apache.openjpa.jdbc.sql.Column,org.apache.openjpa.jdbc.sql.Joins]","org.apache.openjpa.jdbc.sql.Result.getLocale/2[org.apache.openjpa.jdbc.sql.Column,org.apache.openjpa.jdbc.sql.Joins]",1,1,0,0,0,0,2,0,94,0,0,0,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionTableFieldStrategy/java.java,getElementColumns/1[org.apache.openjpa.jdbc.meta.strats.ClassMapping],org.apache.openjpa.jdbc.meta.strats.RelationCollectionTableFieldStrategy.getElementColumns/1[org.apache.openjpa.jdbc.meta.strats.ClassMapping],3,1,0,0,0,1,0,0,168,0,0,1,false
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager/java.java,"replaceIntField/2[org.apache.openjpa.kernel.PersistenceCapable,int]","org.apache.openjpa.kernel.DetachedStateManager.replaceIntField/2[org.apache.openjpa.kernel.PersistenceCapable,int]",3,1,0,0,0,1,0,0,185,2,4,0,false
0.9.6,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingDefaults/java.java,"getStrategy/2[org.apache.openjpa.persistence.jdbc.Discriminator,boolean]","org.apache.openjpa.persistence.jdbc.PersistenceMappingDefaults.getStrategy/2[org.apache.openjpa.persistence.jdbc.Discriminator,boolean]",12,10,5,0,0,5,0,0,168,0,0,5,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl/java.java,addJoin/1[java.lang.String],org.apache.openjpa.jdbc.kernel.JDBCFetchConfigurationImpl.addJoin/1[java.lang.String],12,3,1,0,1,1,1,0,168,0,0,1,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMappingInfo/java.java,hasSchemaComponents/0,org.apache.openjpa.jdbc.meta.FieldMappingInfo.hasSchemaComponents/0,3,3,0,0,0,1,0,0,168,0,0,0,false
0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataCache/java.java,put/1[org.apache.openjpa.datacache.DataCachePCData],org.apache.openjpa.datacache.DataCache.put/1[org.apache.openjpa.datacache.DataCachePCData],1,1,0,0,0,0,0,0,185,1,1,0,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion/java.java,getHaving/0,org.apache.openjpa.jdbc.sql.LogicalUnion.UnionSelect.getHaving/0,3,1,0,0,0,1,0,1,168,2,3,0,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/MappingToolTask/java.java,executeOn/1[java.lang.String[]],org.apache.openjpa.jdbc.ant.MappingToolTask.executeOn/1[java.lang.String[]],14,5,7,0,0,0,0,0,168,0,0,2,false
0.9.6,org/apache/openjpa/util/ProxyCollections$Anonymous2.java,next/0,.next/0,4,1,1,0,0,1,0,0,-1,-1,0,0,false
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder/java.java,"setImplicitType/2[org.apache.openjpa.kernel.exps.Value,java.lang.Class]","org.apache.openjpa.kernel.exps.AbstractExpressionBuilder.setImplicitType/2[org.apache.openjpa.kernel.exps.Value,java.lang.Class]",3,2,0,0,0,0,0,0,185,0,0,0,false
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository/java.java,newEmbeddedClassMetaData/1[org.apache.openjpa.meta.ValueMetaData],org.apache.openjpa.meta.MetaDataRepository.newEmbeddedClassMetaData/1[org.apache.openjpa.meta.ValueMetaData],3,1,0,0,0,1,1,1,185,4,16,0,false
0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/MultiLogFactory/java.java,MultiLogFactory/1[org.apache.openjpa.lib.log.LogFactory[]],org.apache.openjpa.lib.log.MultiLogFactory.MultiLogFactory/1[org.apache.openjpa.lib.log.LogFactory[]],3,1,1,0,0,0,0,0,94,0,0,0,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory/java.java,"insertClobForStreamingLoad/3[org.apache.openjpa.jdbc.sql.Row,org.apache.openjpa.jdbc.sql.Column,java.lang.Object]","org.apache.openjpa.jdbc.sql.DBDictionary.insertClobForStreamingLoad/3[org.apache.openjpa.jdbc.sql.Row,org.apache.openjpa.jdbc.sql.Column,java.lang.Object]",8,2,0,0,0,0,0,0,168,1,1,0,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/MappedQueryResultObjectProvider/java.java,startDataRequest/1[java.lang.Object],org.apache.openjpa.jdbc.kernel.MappedQueryResultObjectProvider.MappingResult.startDataRequest/1[java.lang.Object],3,1,0,0,0,0,0,0,168,0,0,0,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMapping/java.java,"customLoad/4[org.apache.openjpa.jdbc.meta.OpenJPAStateManager,org.apache.openjpa.jdbc.meta.JDBCStore,org.apache.openjpa.jdbc.meta.JDBCFetchConfiguration,org.apache.openjpa.jdbc.meta.Result]","org.apache.openjpa.jdbc.meta.ClassMapping.customLoad/4[org.apache.openjpa.jdbc.meta.OpenJPAStateManager,org.apache.openjpa.jdbc.meta.JDBCStore,org.apache.openjpa.jdbc.meta.JDBCFetchConfiguration,org.apache.openjpa.jdbc.meta.Result]",3,1,0,0,0,1,0,1,168,2,2,1,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping/java.java,setColumnIO/1[org.apache.openjpa.jdbc.meta.ColumnIO],org.apache.openjpa.jdbc.meta.FieldMapping.setColumnIO/1[org.apache.openjpa.jdbc.meta.ColumnIO],3,1,0,0,0,0,0,0,168,0,0,0,false
0.9.6,org/apache/openjpa/slice/jdbc/DistributedResultSet.java,"getObject/2[int,java.util.Map<java.lang.String,java.lang.Class<?>>]","org.apache.openjpa.slice.jdbc.DistributedResultSet.getObject/2[int,java.util.Map<java.lang.String,java.lang.Class<?>>]",3,1,0,0,0,1,0,0,-1,-1,0,0,false
0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataCache/java.java,pin/1[java.lang.Object],org.apache.openjpa.datacache.DataCache.pin/1[java.lang.Object],1,1,0,0,0,0,0,0,185,1,1,0,false
0.9.6,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCPersistenceProductDerivation/java.java,setInto/1[org.apache.openjpa.persistence.Configuration],org.apache.openjpa.persistence.PersistenceProductDerivation.ConfigurationProviderImpl.setInto/1[org.apache.openjpa.persistence.Configuration],18,6,6,0,0,0,0,0,168,3,6,3,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DiscriminatorMappingInfo/java.java,"isClassMappingName/2[java.lang.String,org.apache.openjpa.jdbc.meta.ClassMapping]","org.apache.openjpa.jdbc.meta.MappingInfo.isClassMappingName/2[java.lang.String,org.apache.openjpa.jdbc.meta.ClassMapping]",5,4,0,0,0,3,2,1,168,1,2,1,false
