release,class,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
0.9.7,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl/java.java,assertCandidateType/0,org.apache.openjpa.kernel.QueryImpl.assertCandidateType/0,3,3,0,0,0,0,1,0,334,5,11,0,true
0.9.7,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator/java.java,last/0,org.apache.openjpa.lib.jdbc.LoggingConnectionDecorator.LoggingConnection.LoggingResultSet.last/0,13,2,2,0,1,1,0,1,243,1,1,0,false
0.9.7,org/apache/openjpa/persistence/criteria/CriteriaBuilderImpl.java,"concat/2[org.apache.openjpa.persistence.criteria.Expression<java.lang.String>,java.lang.String]","org.apache.openjpa.persistence.criteria.CriteriaBuilderImpl.concat/2[org.apache.openjpa.persistence.criteria.Expression<java.lang.String>,java.lang.String]",3,1,0,0,0,1,0,0,-1,-1,0,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager/java.java,writeDetached/1[java.io.ObjectOutput],org.apache.openjpa.kernel.DetachedStateManager.writeDetached/1[java.io.ObjectOutput],5,1,0,0,0,1,0,0,334,4,6,0,false
0.9.7,org/apache/openjpa/persistence/criteria/CriteriaBuilderImpl.java,isNotEmpty/1[org.apache.openjpa.persistence.criteria.Expression<C>],org.apache.openjpa.persistence.criteria.CriteriaBuilderImpl.isNotEmpty/1[org.apache.openjpa.persistence.criteria.Expression<C>],3,1,0,0,0,1,0,0,-1,-1,0,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory/java.java,"getGeneratedKey/2[org.apache.openjpa.jdbc.schema.Column,java.sql.Connection]","org.apache.openjpa.jdbc.sql.DBDictionary.getGeneratedKey/2[org.apache.openjpa.jdbc.schema.Column,java.sql.Connection]",26,7,5,0,3,1,0,5,317,2,2,3,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl/java.java,"proxyBeforeAfterMethod/7[org.apache.openjpa.util.BCClass,java.lang.Class,java.lang.reflect.Method,java.lang.reflect.Method,java.lang.Class[],java.lang.reflect.Method,java.lang.Class[]]","org.apache.openjpa.util.ProxyManagerImpl.proxyBeforeAfterMethod/7[org.apache.openjpa.util.BCClass,java.lang.Class,java.lang.reflect.Method,java.lang.reflect.Method,java.lang.Class[],java.lang.reflect.Method,java.lang.Class[]]",33,11,9,3,0,0,1,0,334,2,11,16,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/MappingToolTask/java.java,record/0,org.apache.openjpa.jdbc.meta.MappingTool.record/0,3,1,0,0,0,0,0,1,317,1,1,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/meta/SequenceMetaData/java.java,newPluginValue/1[java.lang.String],org.apache.openjpa.meta.SequenceMetaData.newPluginValue/1[java.lang.String],3,1,0,0,0,1,1,0,334,1,1,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration/java.java,getDataCacheManager/0,org.apache.openjpa.conf.OpenJPAConfiguration.getDataCacheManager/0,1,1,0,0,0,0,0,0,334,1,1,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneMappingDefaults/java.java,"populateJoinColumn/7[org.apache.openjpa.jdbc.meta.ClassMapping,org.apache.openjpa.jdbc.meta.Table,org.apache.openjpa.jdbc.meta.Table,org.apache.openjpa.jdbc.meta.Column,java.lang.Object,int,int]","org.apache.openjpa.jdbc.meta.NoneMappingDefaults.populateJoinColumn/7[org.apache.openjpa.jdbc.meta.ClassMapping,org.apache.openjpa.jdbc.meta.Table,org.apache.openjpa.jdbc.meta.Table,org.apache.openjpa.jdbc.meta.Column,java.lang.Object,int,int]",2,1,0,0,0,0,0,0,317,1,1,0,false
0.9.7,org/apache/openjpa/lib/graph/DepthFirstAnalysis.java,"cycleForForwardEdge/4[org.apache.openjpa.lib.graph.Graph,java.lang.Object,java.lang.Object,java.util.List<org.apache.openjpa.lib.graph.Edge>]","org.apache.openjpa.lib.graph.DepthFirstAnalysis.cycleForForwardEdge/4[org.apache.openjpa.lib.graph.Graph,java.lang.Object,java.lang.Object,java.util.List<org.apache.openjpa.lib.graph.Edge>]",21,6,5,0,0,1,2,3,-1,-1,0,1,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractQueryCache/java.java,"convertTemporalType/2[java.util.Calendar,org.apache.openjpa.persistence.TemporalType]","org.apache.openjpa.persistence.AbstractQuery.convertTemporalType/2[java.util.Calendar,org.apache.openjpa.persistence.TemporalType]",3,1,0,0,0,1,0,1,334,1,1,0,false
0.9.7,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ArgumentException/java.java,getNestedThrowables/0,org.apache.openjpa.persistence.ArgumentException.getNestedThrowables/0,3,2,0,0,0,1,0,0,334,1,1,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCColumnOrder/java.java,isNotNullExplicit/0,org.apache.openjpa.jdbc.schema.Column.isNotNullExplicit/0,3,2,0,0,0,1,1,0,317,1,1,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery/java.java,"prepareCall/2[java.sql.Connection,org.apache.openjpa.jdbc.kernel.SQLBuffer]","org.apache.openjpa.jdbc.kernel.SQLStoreQuery.SQLExecutor.prepareCall/2[java.sql.Connection,org.apache.openjpa.jdbc.kernel.SQLBuffer]",3,1,0,0,0,1,2,0,317,2,2,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCColumnOrder/java.java,setTypeIdentifier/1[org.apache.openjpa.jdbc.schema.DBIdentifier],org.apache.openjpa.jdbc.schema.Column.setTypeIdentifier/1[org.apache.openjpa.jdbc.schema.DBIdentifier],3,2,1,0,0,0,2,0,317,1,1,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy/java.java,"findFromDatabase/2[org.apache.openjpa.kernel.AttachManager,java.lang.Object]","org.apache.openjpa.kernel.VersionAttachStrategy.findFromDatabase/2[org.apache.openjpa.kernel.AttachManager,java.lang.Object]",9,2,1,0,0,2,0,1,334,3,3,3,false
0.9.7,org/apache/openjpa/lib/graph/Edge.java,"Edge/3[java.lang.Object,java.lang.Object,boolean]","org.apache.openjpa.lib.graph.Edge.Edge/3[java.lang.Object,java.lang.Object,boolean]",7,3,3,0,0,0,0,0,-1,-1,0,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBrokerFactory/java.java,getConnectionUserName/0,org.apache.openjpa.kernel.DelegatingBroker.getConnectionUserName/0,8,2,0,0,1,1,0,1,334,1,1,1,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration/java.java,unlock/0,org.apache.openjpa.kernel.DelegatingFetchConfiguration.unlock/0,8,2,0,0,1,0,0,1,334,2,2,1,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData/java.java,validateDataCache/0,org.apache.openjpa.meta.ClassMetaData.validateDataCache/0,17,7,3,0,0,2,1,3,334,3,7,1,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery/java.java,setIgnoreChanges/1[boolean],org.apache.openjpa.kernel.DelegatingQuery.setIgnoreChanges/1[boolean],8,2,0,0,1,0,0,1,334,2,2,1,false
0.9.7,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipStreamMetaDataIterator/java.java,getName/0,org.apache.openjpa.lib.meta.ZipStreamMetaDataIterator.getName/0,3,1,0,0,0,1,0,0,243,2,2,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary/java.java,useJCC/0,org.apache.openjpa.jdbc.sql.InformixDictionary.useJCC/0,3,1,0,0,0,1,0,0,317,1,1,0,false
0.9.7,org/apache/openjpa/lib/identifier/IdentifierUtilImpl.java,"requiresDelimiters/3[org.apache.openjpa.lib.identifier.IdentifierConfiguration,org.apache.openjpa.lib.identifier.IdentifierRule,java.lang.String]","org.apache.openjpa.lib.identifier.IdentifierUtilImpl.requiresDelimiters/3[org.apache.openjpa.lib.identifier.IdentifierConfiguration,org.apache.openjpa.lib.identifier.IdentifierRule,java.lang.String]",9,5,0,0,0,2,2,1,-1,-1,0,1,false
0.9.7,org/apache/openjpa/persistence/jest/JSONObjectFormatter.java,encode/1[org.apache.openjpa.persistence.jest.Metamodel],org.apache.openjpa.persistence.jest.JSONObjectFormatter.encode/1[org.apache.openjpa.persistence.jest.Metamodel],3,1,0,0,0,1,0,0,-1,-1,0,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory/java.java,getAlterSequenceSQL/1[org.apache.openjpa.jdbc.sql.Sequence],org.apache.openjpa.jdbc.sql.DBDictionary.getAlterSequenceSQL/1[org.apache.openjpa.jdbc.sql.Sequence],3,1,0,0,0,1,0,1,317,2,2,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl/java.java,getForeignKey/0,org.apache.openjpa.jdbc.meta.ValueMappingImpl.getForeignKey/0,4,3,0,0,0,2,0,3,317,1,1,1,false
0.9.7,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl/java.java,decorateResultList/1[org.apache.openjpa.kernel.ResultList<?>],org.apache.openjpa.kernel.QueryImpl.decorateResultList/1[org.apache.openjpa.kernel.ResultList<?>],3,1,0,0,0,1,1,1,334,5,11,0,true
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCData/java.java,"toRelationFields/3[org.apache.openjpa.kernel.OpenJPAStateManager,java.lang.Object,org.apache.openjpa.kernel.FetchConfiguration]","org.apache.openjpa.kernel.AbstractPCData.toRelationFields/3[org.apache.openjpa.kernel.OpenJPAStateManager,java.lang.Object,org.apache.openjpa.kernel.FetchConfiguration]",3,1,0,0,0,1,1,0,334,3,3,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl/java.java,equals/1[java.lang.Object],org.apache.openjpa.lib.conf.ConfigurationImpl.equals/1[java.lang.Object],16,7,4,0,0,6,0,2,317,3,5,4,true
0.9.7,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashMap/java.java,value/0,org.apache.openjpa.lib.util.ReferenceHashMap.AccessibleEntry.value/0,3,1,0,0,0,1,2,0,243,1,1,0,false
0.9.7,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlanImpl/java.java,setWriteLockMode/1[org.apache.openjpa.persistence.jdbc.LockModeType],org.apache.openjpa.persistence.jdbc.JDBCFetchPlanImpl.setWriteLockMode/1[org.apache.openjpa.persistence.jdbc.LockModeType],3,1,0,0,0,1,0,0,315,2,4,0,false
0.9.7,openbook/domain/ShoppingCart.java,"changeQuantity/2[openbook.domain.Book,int]","openbook.domain.ShoppingCart.changeQuantity/2[openbook.domain.Book,int]",11,5,1,4,0,0,0,0,-1,-1,0,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCExpressionFactory/java.java,"bindKeyVariable/2[org.apache.openjpa.jdbc.kernel.exps.Value,org.apache.openjpa.jdbc.kernel.exps.Value]","org.apache.openjpa.jdbc.kernel.exps.JDBCExpressionFactory.bindKeyVariable/2[org.apache.openjpa.jdbc.kernel.exps.Value,org.apache.openjpa.jdbc.kernel.exps.Value]",8,2,1,0,0,2,0,0,317,1,1,0,false
0.9.7,org/apache/openjpa/lib/graph/BreadthFirstWalk.java,"enqueue/2[java.lang.Object,org.apache.openjpa.lib.graph.NodeInfo]","org.apache.openjpa.lib.graph.BreadthFirstWalk.enqueue/2[java.lang.Object,org.apache.openjpa.lib.graph.NodeInfo]",5,2,1,0,0,0,2,1,-1,-1,0,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBrokerFactory/java.java,"retrieveAll/3[java.util.Collection,boolean,org.apache.openjpa.kernel.OpCallbacks]","org.apache.openjpa.kernel.DelegatingBroker.retrieveAll/3[java.util.Collection,boolean,org.apache.openjpa.kernel.OpCallbacks]",8,2,0,0,1,0,0,1,334,1,1,1,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl/java.java,"settingBooleanField/5[org.apache.openjpa.kernel.PersistenceCapable,int,boolean,boolean,int]","org.apache.openjpa.kernel.StateManagerImpl.settingBooleanField/5[org.apache.openjpa.kernel.PersistenceCapable,int,boolean,boolean,int]",16,5,1,0,1,1,0,6,334,3,10,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping/java.java,"appendIsNotNull/3[org.apache.openjpa.jdbc.meta.SQLBuffer,org.apache.openjpa.jdbc.meta.Select,org.apache.openjpa.jdbc.meta.Joins]","org.apache.openjpa.jdbc.meta.FieldMapping.appendIsNotNull/3[org.apache.openjpa.jdbc.meta.SQLBuffer,org.apache.openjpa.jdbc.meta.Select,org.apache.openjpa.jdbc.meta.Joins]",3,1,0,0,0,0,0,1,317,1,1,1,false
0.9.7,org/apache/openjpa/jdbc/sql/StoredProcedure.java,"addParameter/3[org.apache.openjpa.jdbc.sql.StoredProcedure.PARAM,java.lang.String,java.lang.String]","org.apache.openjpa.jdbc.sql.StoredProcedure.addParameter/3[org.apache.openjpa.jdbc.sql.StoredProcedure.PARAM,java.lang.String,java.lang.String]",5,1,0,1,0,1,1,1,-1,-1,0,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/ant/PCEnhancerTask/java.java,"addDetachExternalize/2[boolean,boolean]","org.apache.openjpa.enhance.PCEnhancer.addDetachExternalize/2[boolean,boolean]",23,14,8,0,0,0,1,4,334,1,1,1,false
0.9.7,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser/java.java,"parseForeignKey/6[org.apache.openjpa.persistence.jdbc.MappingInfo,java.lang.String,boolean,boolean,int,int]","org.apache.openjpa.persistence.jdbc.XMLPersistenceMappingParser.parseForeignKey/6[org.apache.openjpa.persistence.jdbc.MappingInfo,java.lang.String,boolean,boolean,int,int]",12,3,1,0,0,1,1,1,317,5,5,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl/java.java,"copy/2[org.apache.openjpa.kernel.OpenJPAStateManager,org.apache.openjpa.kernel.PCState]","org.apache.openjpa.kernel.BrokerImpl.copy/2[org.apache.openjpa.kernel.OpenJPAStateManager,org.apache.openjpa.kernel.PCState]",22,4,7,0,1,1,0,12,334,5,17,6,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory/java.java,"order/4[org.apache.openjpa.kernel.exps.QueryExpressions,java.util.List,org.apache.openjpa.kernel.exps.StoreContext,java.lang.Object[]]","org.apache.openjpa.kernel.exps.InMemoryExpressionFactory.order/4[org.apache.openjpa.kernel.exps.QueryExpressions,java.util.List,org.apache.openjpa.kernel.exps.StoreContext,java.lang.Object[]]",3,1,0,0,0,1,0,1,334,1,1,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl/java.java,"mapConstraints/2[java.lang.String,boolean]","org.apache.openjpa.jdbc.meta.ValueMappingImpl.mapConstraints/2[java.lang.String,boolean]",3,1,0,0,0,0,1,1,317,1,1,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility/java.java,getConvertPositionalParametersToNamed/0,org.apache.openjpa.conf.Compatibility.getConvertPositionalParametersToNamed/0,3,1,0,0,0,1,0,0,334,1,1,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MethodStoreQuery/java.java,bindParameterTypes/0,org.apache.openjpa.kernel.MethodStoreQuery.bindParameterTypes/0,22,6,7,1,1,3,1,1,334,1,1,3,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreQuery/java.java,"populateSelect/11[org.apache.openjpa.jdbc.kernel.Select,org.apache.openjpa.jdbc.kernel.ClassMapping,boolean,org.apache.openjpa.jdbc.kernel.exps.JDBCExpressionFactory,org.apache.openjpa.kernel.exps.QueryExpressions,org.apache.openjpa.jdbc.kernel.exps.QueryExpressionsState,org.apache.openjpa.jdbc.kernel.exps.ExpContext,boolean,int,long,long]","org.apache.openjpa.jdbc.kernel.JDBCStoreQuery.populateSelect/11[org.apache.openjpa.jdbc.kernel.Select,org.apache.openjpa.jdbc.kernel.ClassMapping,boolean,org.apache.openjpa.jdbc.kernel.exps.JDBCExpressionFactory,org.apache.openjpa.kernel.exps.QueryExpressions,org.apache.openjpa.jdbc.kernel.exps.QueryExpressionsState,org.apache.openjpa.jdbc.kernel.exps.ExpContext,boolean,int,long,long]",11,3,3,1,0,1,3,3,317,4,5,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary/java.java,"getSequencesSQL/2[org.apache.openjpa.jdbc.sql.DBIdentifier,org.apache.openjpa.jdbc.sql.DBIdentifier]","org.apache.openjpa.jdbc.sql.HSQLDictionary.getSequencesSQL/2[org.apache.openjpa.jdbc.sql.DBIdentifier,org.apache.openjpa.jdbc.sql.DBIdentifier]",11,6,1,0,0,1,0,0,317,2,3,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl/java.java,getFactoryProxyMap/1[java.lang.Class],org.apache.openjpa.util.ProxyManagerImpl.getFactoryProxyMap/1[java.lang.Class],11,3,5,0,0,1,2,3,334,2,11,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl/java.java,getCachePreparedQuery/0,org.apache.openjpa.kernel.BrokerImpl.getCachePreparedQuery/0,9,2,0,0,1,1,0,3,334,5,17,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery/java.java,"SQLExecutor/2[org.apache.openjpa.jdbc.kernel.SQLStoreQuery,org.apache.openjpa.jdbc.kernel.ClassMetaData]","org.apache.openjpa.jdbc.kernel.SQLStoreQuery.SQLExecutor.SQLExecutor/2[org.apache.openjpa.jdbc.kernel.SQLStoreQuery,org.apache.openjpa.jdbc.kernel.ClassMetaData]",15,4,10,0,0,0,1,1,317,2,2,0,false
0.9.7,org/apache/openjpa/util/BlacklistClassResolver.java,toArray/1[java.lang.String],org.apache.openjpa.util.BlacklistClassResolver.toArray/1[java.lang.String],3,2,0,0,0,1,0,0,-1,-1,0,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl/java.java,"whereChar/2[org.apache.openjpa.jdbc.sql.Column,char]","org.apache.openjpa.jdbc.sql.RowImpl.whereChar/2[org.apache.openjpa.jdbc.sql.Column,char]",3,1,0,0,0,0,0,1,317,2,2,0,false
0.9.7,org/apache/openjpa/lib/graph/Edge.java,isDirected/0,org.apache.openjpa.lib.graph.Edge.isDirected/0,3,1,0,0,0,1,1,0,-1,-1,0,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping/java.java,setValueIndex/1[org.apache.openjpa.jdbc.meta.Index],org.apache.openjpa.jdbc.meta.FieldMapping.setValueIndex/1[org.apache.openjpa.jdbc.meta.Index],3,1,0,0,0,0,0,0,317,1,1,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary/java.java,isImplicitJoin/0,org.apache.openjpa.jdbc.sql.OracleDictionary.isImplicitJoin/0,3,2,0,0,0,1,0,0,317,2,3,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration/java.java,setIgnoreChanges/1[boolean],org.apache.openjpa.conf.OpenJPAConfiguration.setIgnoreChanges/1[boolean],1,1,0,0,0,0,0,0,334,1,1,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/QueryExpressionsState/java.java,SimpleCase/1[java.lang.Class<R>],org.apache.openjpa.persistence.criteria.Expressions.SimpleCase.SimpleCase/1[java.lang.Class<R>],3,1,0,0,0,0,0,0,313,1,1,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository/java.java,"getMetaData/3[java.lang.Object,java.lang.ClassLoader,boolean]","org.apache.openjpa.meta.MetaDataRepository.getMetaData/3[java.lang.Object,java.lang.ClassLoader,boolean]",23,11,3,0,0,6,1,3,334,3,5,2,false
0.9.7,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser/java.java,"parseExtendedStrategy/3[org.apache.openjpa.persistence.FieldMetaData,org.apache.openjpa.persistence.PersistenceStrategy,org.xml.sax.Attributes]","org.apache.openjpa.persistence.XMLPersistenceMetaDataParser.parseExtendedStrategy/3[org.apache.openjpa.persistence.FieldMetaData,org.apache.openjpa.persistence.PersistenceStrategy,org.xml.sax.Attributes]",34,8,0,0,0,0,1,17,334,6,10,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SelectConstructor/java.java,"eagerClone/4[org.apache.openjpa.jdbc.sql.FieldMapping,int,boolean,int]","org.apache.openjpa.jdbc.sql.Select.eagerClone/4[org.apache.openjpa.jdbc.sql.FieldMapping,int,boolean,int]",1,1,0,0,0,0,0,0,317,1,1,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/ReverseMappingToolTask/java.java,setObjectIdType/1[org.apache.openjpa.jdbc.meta.ClassMapping],org.apache.openjpa.jdbc.meta.ReverseMappingTool.setObjectIdType/1[org.apache.openjpa.jdbc.meta.ClassMapping],6,2,3,0,0,0,2,1,317,1,1,2,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping/java.java,"mapConstraints/2[org.apache.openjpa.jdbc.meta.DBIdentifier,boolean]","org.apache.openjpa.jdbc.meta.FieldMapping.mapConstraints/2[org.apache.openjpa.jdbc.meta.DBIdentifier,boolean]",3,1,0,0,0,0,0,0,317,1,1,0,false
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PostgresDictionary/java.java,"insertPostgresBlob/4[org.apache.openjpa.jdbc.sql.Row,org.apache.openjpa.jdbc.sql.Column,org.apache.openjpa.jdbc.sql.JDBCStore,java.lang.Object]","org.apache.openjpa.jdbc.sql.PostgresDictionary.insertPostgresBlob/4[org.apache.openjpa.jdbc.sql.Row,org.apache.openjpa.jdbc.sql.Column,org.apache.openjpa.jdbc.sql.JDBCStore,java.lang.Object]",25,3,5,0,1,0,1,2,317,1,1,7,false
0.9.7,org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingSerializer.java,isLob/1[org.apache.openjpa.persistence.jdbc.FieldMapping],org.apache.openjpa.persistence.jdbc.AnnotationPersistenceMappingSerializer.isLob/1[org.apache.openjpa.persistence.jdbc.FieldMapping],4,4,0,0,0,2,1,0,-1,-1,0,1,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData/java.java,getMappedBy/0,org.apache.openjpa.meta.FieldMetaData.getMappedBy/0,3,1,0,0,0,1,5,0,334,2,2,0,false
