release,class,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory/java.java,"setFloat/4[java.sql.PreparedStatement,int,float,org.apache.openjpa.jdbc.sql.Column]","org.apache.openjpa.jdbc.sql.DBDictionary.setFloat/4[java.sql.PreparedStatement,int,float,org.apache.openjpa.jdbc.sql.Column]",3,1,0,0,0,0,3,0,706,1,1,0,true
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool/java.java,handleException/1[java.sql.SQLException],org.apache.openjpa.jdbc.schema.SchemaTool.handleException/1[java.sql.SQLException],4,2,0,0,0,0,1,0,706,2,4,0,false
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration/java.java,setInverseManager/1[java.lang.String],org.apache.openjpa.conf.OpenJPAConfiguration.setInverseManager/1[java.lang.String],1,1,0,0,0,0,0,0,723,0,0,0,false
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary/java.java,connectedConfiguration/1[java.sql.Connection],org.apache.openjpa.jdbc.sql.OracleDictionary.connectedConfiguration/1[java.sql.Connection],29,13,15,2,0,0,1,1,706,2,5,12,false
1.1.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCPersistenceProductDerivation/java.java,"load/2[java.io.File,java.lang.String]","org.apache.openjpa.persistence.PersistenceProductDerivation.load/2[java.io.File,java.lang.String]",6,2,1,0,0,2,0,4,706,0,0,1,true
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory/java.java,RemoveTransactionSync/1[java.lang.Object],org.apache.openjpa.kernel.AbstractBrokerFactory.RemoveTransactionSync.RemoveTransactionSync/1[java.lang.Object],3,1,1,0,0,0,1,0,723,1,1,0,true
1.1.0,org/apache/openjpa/persistence/criteria/CriteriaBuilder.java,"ge/2[org.apache.openjpa.persistence.criteria.Expression<? extends java.lang.Number>,java.lang.Number]","org.apache.openjpa.persistence.criteria.CriteriaBuilder.ge/2[org.apache.openjpa.persistence.criteria.Expression<? extends java.lang.Number>,java.lang.Number]",3,1,0,0,0,1,0,1,-1,-1,0,0,false
1.1.0,org/apache/openjpa/persistence/criteria/FromImpl.java,"join/1[org.apache.openjpa.persistence.criteria.Map<? super X,K,V>]","org.apache.openjpa.persistence.criteria.FromImpl.join/1[org.apache.openjpa.persistence.criteria.Map<? super X,K,V>]",3,1,0,0,0,1,0,1,-1,-1,0,0,false
1.1.0,org/apache/openjpa/persistence/criteria/PathImpl.java,"inSubquery/2[org.apache.openjpa.persistence.criteria.PathImpl,org.apache.openjpa.persistence.criteria.SubqueryImpl]","org.apache.openjpa.persistence.criteria.PathImpl.inSubquery/2[org.apache.openjpa.persistence.criteria.PathImpl,org.apache.openjpa.persistence.criteria.SubqueryImpl]",7,3,1,0,0,2,0,1,-1,-1,0,0,false
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl/java.java,setDataCacheTimeout/1[java.lang.Integer],org.apache.openjpa.conf.OpenJPAConfigurationImpl.setDataCacheTimeout/1[java.lang.Integer],3,2,0,0,0,0,0,1,723,0,0,0,false
